,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,wID,x,y
9145,1.0,1373202.0,"Сердца трёх (фильм, 1992)",10.0,0.0,Q4417233,Geography.Regions.Asia.North_Asia,71.0,0.0,78.0,9.0,195.0,10.0,1373202.0,-82.502914,-1749.6031
9146,1.0,1373202.0,"Сердца трёх (фильм, 1992)",10.0,0.0,Q4417233,Geography.Regions.Asia.Asia*,71.0,0.0,78.0,9.0,195.0,10.0,1373202.0,-82.502914,-1749.6031
9147,1.0,1373220.0,День Д,17.0,1.0,Q531667,Compilation.List_Disambig,233.0,0.0,134.0,22.0,0.0,10.0,1373220.0,-848.4216,-2770.7205
9148,1.0,1373220.0,День Д,17.0,0.15611489117145538,Q531667,STEM.STEM*,233.0,0.0,134.0,22.0,0.0,10.0,1373220.0,-848.4216,-2770.7205
9149,1.0,1373220.0,День Д,17.0,0.14805719256401062,Q531667,History_and_Society.Transportation,233.0,0.0,134.0,22.0,0.0,10.0,1373220.0,-848.4216,-2770.7205
9150,1.0,1373220.0,День Д,17.0,0.11280541121959686,Q531667,History_and_Society.Military_and_warfare,233.0,0.0,134.0,22.0,0.0,10.0,1373220.0,-848.4216,-2770.7205
9151,1.0,1373220.0,День Д,17.0,0.0,Q531667,Geography.Regions.Asia.Asia*,233.0,0.0,134.0,22.0,0.0,10.0,1373220.0,-848.4216,-2770.7205
9152,1.0,1373220.0,День Д,17.0,0.0,Q531667,Geography.Geographical,233.0,0.0,134.0,22.0,0.0,10.0,1373220.0,-848.4216,-2770.7205
9153,1.0,1373220.0,День Д,17.0,0.0,Q531667,Geography.Regions.Asia.West_Asia,233.0,0.0,134.0,22.0,0.0,10.0,1373220.0,-848.4216,-2770.7205
9154,2.0,1373238.0,День Д (фильм),17.0,0.8903042674064636,Q749177,Culture.Media.Media*,233.0,3099.0,134.0,22.0,0.0,11.919192,1373238.0,-778.0575,-2541.053
9155,2.0,1373238.0,День Д (фильм),17.0,0.880807101726532,Q749177,Culture.Media.Films,233.0,3099.0,134.0,22.0,0.0,11.919192,1373238.0,-778.0575,-2541.053
9156,2.0,1373238.0,День Д (фильм),17.0,0.6224693655967712,Q749177,History_and_Society.Society,233.0,3099.0,134.0,22.0,0.0,11.919192,1373238.0,-778.0575,-2541.053
9157,2.0,1373238.0,День Д (фильм),17.0,0.0,Q749177,Geography.Regions.Asia.Asia*,233.0,3099.0,134.0,22.0,0.0,11.919192,1373238.0,-778.0575,-2541.053
9158,2.0,1373238.0,День Д (фильм),17.0,0.0,Q749177,Geography.Regions.Europe.Eastern_Europe,233.0,3099.0,134.0,22.0,0.0,11.919192,1373238.0,-778.0575,-2541.053
9159,1.0,1376091.0,"Чередниченко, Надежда Илларионовна",2.0,0.9916942119598389,Q4512656,Culture.Biography.Biography*,167.0,0.0,127.0,3.0,0.0,10.0,1376091.0,-3029.8467,968.9111
9160,1.0,1376091.0,"Чередниченко, Надежда Илларионовна",2.0,0.4532718360424042,Q4512656,Culture.Biography.Women,167.0,0.0,127.0,3.0,0.0,10.0,1376091.0,-3029.8467,968.9111
9161,1.0,1376091.0,"Чередниченко, Надежда Илларионовна",2.0,0.4225146472454071,Q4512656,History_and_Society.History,167.0,0.0,127.0,3.0,0.0,10.0,1376091.0,-3029.8467,968.9111
9162,1.0,1376091.0,"Чередниченко, Надежда Илларионовна",2.0,0.40734341740608215,Q4512656,History_and_Society.Military_and_warfare,167.0,0.0,127.0,3.0,0.0,10.0,1376091.0,-3029.8467,968.9111
9163,1.0,1376091.0,"Чередниченко, Надежда Илларионовна",2.0,0.14415885508060455,Q4512656,History_and_Society.Society,167.0,0.0,127.0,3.0,0.0,10.0,1376091.0,-3029.8467,968.9111
9164,1.0,1376091.0,"Чередниченко, Надежда Илларионовна",2.0,0.0,Q4512656,Geography.Regions.Asia.Asia*,167.0,0.0,127.0,3.0,0.0,10.0,1376091.0,-3029.8467,968.9111
9165,1.0,1376091.0,"Чередниченко, Надежда Илларионовна",2.0,0.0,Q4512656,Geography.Regions.Europe.Europe*,167.0,0.0,127.0,3.0,0.0,10.0,1376091.0,-3029.8467,968.9111
9166,1.0,1376091.0,"Чередниченко, Надежда Илларионовна",2.0,0.0,Q4512656,Geography.Regions.Europe.Eastern_Europe,167.0,0.0,127.0,3.0,0.0,10.0,1376091.0,-3029.8467,968.9111
9167,1.0,1376091.0,"Чередниченко, Надежда Илларионовна",2.0,0.0,Q4512656,Geography.Regions.Asia.North_Asia,167.0,0.0,127.0,3.0,0.0,10.0,1376091.0,-3029.8467,968.9111
9168,3.0,1376304.0,Первая перчатка,2.0,0.8740872144699097,Q4349077,History_and_Society.Military_and_warfare,167.0,4463.195486222737,127.0,3.0,0.0,13.838384,1376304.0,-2449.1692,861.0396
9169,3.0,1376304.0,Первая перчатка,2.0,0.7057950496673584,Q4349077,Culture.Media.Films,167.0,4463.195486222737,127.0,3.0,0.0,13.838384,1376304.0,-2449.1692,861.0396
9170,3.0,1376304.0,Первая перчатка,2.0,0.6370407938957214,Q4349077,Culture.Media.Media*,167.0,4463.195486222737,127.0,3.0,0.0,13.838384,1376304.0,-2449.1692,861.0396
9171,3.0,1376304.0,Первая перчатка,2.0,0.34290509128570557,Q4349077,Geography.Regions.Asia.North_Asia,167.0,4463.195486222737,127.0,3.0,0.0,13.838384,1376304.0,-2449.1692,861.0396
9172,3.0,1376304.0,Первая перчатка,2.0,0.32119916582107544,Q4349077,Geography.Regions.Asia.Asia*,167.0,4463.195486222737,127.0,3.0,0.0,13.838384,1376304.0,-2449.1692,861.0396
9173,3.0,1376304.0,Первая перчатка,2.0,0.23616819286346435,Q4349077,Geography.Regions.Europe.Eastern_Europe,167.0,4463.195486222737,127.0,3.0,0.0,13.838384,1376304.0,-2449.1692,861.0396
9174,3.0,1376304.0,Первая перчатка,2.0,0.22388027811050415,Q4349077,Geography.Regions.Europe.Europe*,167.0,4463.195486222737,127.0,3.0,0.0,13.838384,1376304.0,-2449.1692,861.0396
9175,5.0,1376797.0,"Смольников, Игорь Александрович",26.0,0.9994572401046753,Q2894444,Culture.Biography.Biography*,0.0,814.3913526245942,65.0,2.0,253.0,17.676767,1376797.0,-1039.5538,-1592.1643
9176,5.0,1376797.0,"Смольников, Игорь Александрович",26.0,0.9991804361343384,Q2894444,Culture.Sports,0.0,814.3913526245942,65.0,2.0,253.0,17.676767,1376797.0,-1039.5538,-1592.1643
9177,5.0,1376797.0,"Смольников, Игорь Александрович",26.0,0.9966334104537964,Q2894444,History_and_Society.Society,0.0,814.3913526245942,65.0,2.0,253.0,17.676767,1376797.0,-1039.5538,-1592.1643
9178,6.0,1376999.0,"Олифант, Тимоти",9.0,0.9992306232452393,Q309835,Culture.Biography.Biography*,0.0,23380.115176834457,127.0,13.0,150.0,19.595959,1376999.0,3311.678,821.22003
9179,6.0,1376999.0,"Олифант, Тимоти",9.0,0.12146936559677124,Q309835,Geography.Regions.Americas.North_America,0.0,23380.115176834457,127.0,13.0,150.0,19.595959,1376999.0,3311.678,821.22003
9180,1.0,1378583.0,"Гарай, Эсекьель",26.0,0.9982553720474243,Q296684,Culture.Sports,0.0,0.0,65.0,2.0,253.0,10.0,1378583.0,-1960.7029,-1116.8252
9181,1.0,1378583.0,"Гарай, Эсекьель",26.0,0.9979592561721802,Q296684,Culture.Biography.Biography*,0.0,0.0,65.0,2.0,253.0,10.0,1378583.0,-1960.7029,-1116.8252
9182,1.0,1378583.0,"Гарай, Эсекьель",26.0,0.08411114120483398,Q296684,Geography.Regions.Americas.South_America,0.0,0.0,65.0,2.0,253.0,10.0,1378583.0,-1960.7029,-1116.8252
9183,5.0,1380280.0,"Ерёмин, Владимир Аркадьевич",9.0,0.9974591135978699,Q4176993,Culture.Biography.Biography*,0.0,12436.260214411579,127.0,13.0,150.0,17.676767,1380280.0,3373.4893,780.2026400000001
9184,5.0,1380280.0,"Ерёмин, Владимир Аркадьевич",9.0,0.3415925204753876,Q4176993,History_and_Society.Society,0.0,12436.260214411579,127.0,13.0,150.0,17.676767,1380280.0,3373.4893,780.2026400000001
9185,5.0,1380280.0,"Ерёмин, Владимир Аркадьевич",9.0,0.13297423720359802,Q4176993,Culture.Media.Media*,0.0,12436.260214411579,127.0,13.0,150.0,17.676767,1380280.0,3373.4893,780.2026400000001
9186,9.0,1384199.0,Большая разница,18.0,0.9511522054672241,Q2472357,Culture.Media.Media*,233.0,64779.79230414758,111.0,10.0,132.0,25.353535,1384199.0,-1355.7653,2947.7737
9187,9.0,1384199.0,Большая разница,18.0,0.5775054097175598,Q2472357,Culture.Media.Television,233.0,64779.79230414758,111.0,10.0,132.0,25.353535,1384199.0,-1355.7653,2947.7737
9188,9.0,1384199.0,Большая разница,18.0,0.3140605390071869,Q2472357,History_and_Society.Society,233.0,64779.79230414758,111.0,10.0,132.0,25.353535,1384199.0,-1355.7653,2947.7737
9189,9.0,1384199.0,Большая разница,18.0,0.1968362182378769,Q2472357,Culture.Media.Films,233.0,64779.79230414758,111.0,10.0,132.0,25.353535,1384199.0,-1355.7653,2947.7737
9190,3.0,1385048.0,"Вон, Мэттью",9.0,1.0000100135803223,Q2593,Culture.Biography.Biography*,0.0,3109.166666666666,127.0,13.0,150.0,13.838384,1385048.0,2469.5159,245.33011000000002
9191,3.0,1385048.0,"Вон, Мэттью",9.0,0.12253321707248688,Q2593,Culture.Media.Media*,0.0,3109.166666666666,127.0,13.0,150.0,13.838384,1385048.0,2469.5159,245.33011000000002
9192,3.0,1385048.0,"Вон, Мэттью",9.0,0.10375863313674927,Q2593,Culture.Literature,0.0,3109.166666666666,127.0,13.0,150.0,13.838384,1385048.0,2469.5159,245.33011000000002
9193,3.0,1385048.0,"Вон, Мэттью",9.0,0.0,Q2593,Geography.Regions.Europe.Europe*,0.0,3109.166666666666,127.0,13.0,150.0,13.838384,1385048.0,2469.5159,245.33011000000002
9194,3.0,1385048.0,"Вон, Мэттью",9.0,0.0,Q2593,Geography.Regions.Europe.Northern_Europe,0.0,3109.166666666666,127.0,13.0,150.0,13.838384,1385048.0,2469.5159,245.33011000000002
9195,3.0,1385048.0,"Вон, Мэттью",9.0,0.0,Q2593,Geography.Regions.Americas.North_America,0.0,3109.166666666666,127.0,13.0,150.0,13.838384,1385048.0,2469.5159,245.33011000000002
9196,3.0,1385989.0,Гроза (пьеса),39.0,0.983095109462738,Q4150068,Culture.Performing_arts,133.0,42537.9675502269,36.0,26.0,236.0,13.838384,1385989.0,311.4647,1739.2161
9197,3.0,1385989.0,Гроза (пьеса),39.0,0.7248802781105042,Q4150068,History_and_Society.Society,133.0,42537.9675502269,36.0,26.0,236.0,13.838384,1385989.0,311.4647,1739.2161
9198,1.0,1386085.0,"Брэди, Том",1.0,0.9939124584197998,Q313381,Culture.Biography.Biography*,0.0,0.0,153.0,6.0,89.0,10.0,1386085.0,1827.2548,925.9105
9199,1.0,1386085.0,"Брэди, Том",1.0,0.9777238368988037,Q313381,Culture.Sports,0.0,0.0,153.0,6.0,89.0,10.0,1386085.0,1827.2548,925.9105
9200,1.0,1386085.0,"Брэди, Том",1.0,0.2047950496673584,Q313381,Geography.Regions.Americas.North_America,0.0,0.0,153.0,6.0,89.0,10.0,1386085.0,1827.2548,925.9105
9201,2.0,1386112.0,"Корне, Ализе",30.0,0.99753737449646,Q229002,Culture.Biography.Biography*,208.0,0.0,65.0,27.0,227.0,11.919192,1386112.0,-1353.6036,265.12833
9202,2.0,1386112.0,"Корне, Ализе",30.0,0.9973783493041992,Q229002,Culture.Sports,208.0,0.0,65.0,27.0,227.0,11.919192,1386112.0,-1353.6036,265.12833
9203,2.0,1386112.0,"Корне, Ализе",30.0,0.9841036200523376,Q229002,Culture.Biography.Women,208.0,0.0,65.0,27.0,227.0,11.919192,1386112.0,-1353.6036,265.12833
9204,2.0,1386112.0,"Корне, Ализе",30.0,0.39231942796707153,Q229002,Geography.Regions.Europe.Europe*,208.0,0.0,65.0,27.0,227.0,11.919192,1386112.0,-1353.6036,265.12833
9205,2.0,1386112.0,"Корне, Ализе",30.0,0.3893042674064636,Q229002,Geography.Regions.Europe.Western_Europe,208.0,0.0,65.0,27.0,227.0,11.919192,1386112.0,-1353.6036,265.12833
9206,4.0,1387195.0,"Быстров, Борис Евгеньевич",9.0,0.997894287109375,Q4101159,Culture.Biography.Biography*,0.0,11747.201942457696,127.0,13.0,150.0,15.757576,1387195.0,2702.6958,472.75427
9207,4.0,1387195.0,"Быстров, Борис Евгеньевич",9.0,0.2689514458179474,Q4101159,History_and_Society.Military_and_warfare,0.0,11747.201942457696,127.0,13.0,150.0,15.757576,1387195.0,2702.6958,472.75427
9208,4.0,1387195.0,"Быстров, Борис Евгеньевич",9.0,0.2509227991104126,Q4101159,History_and_Society.Society,0.0,11747.201942457696,127.0,13.0,150.0,15.757576,1387195.0,2702.6958,472.75427
9209,4.0,1387195.0,"Быстров, Борис Евгеньевич",9.0,0.0,Q4101159,Geography.Regions.Asia.Asia*,0.0,11747.201942457696,127.0,13.0,150.0,15.757576,1387195.0,2702.6958,472.75427
9210,4.0,1387195.0,"Быстров, Борис Евгеньевич",9.0,0.0,Q4101159,Geography.Regions.Asia.North_Asia,0.0,11747.201942457696,127.0,13.0,150.0,15.757576,1387195.0,2702.6958,472.75427
9211,4.0,1387195.0,"Быстров, Борис Евгеньевич",9.0,0.0,Q4101159,Geography.Regions.Europe.Eastern_Europe,0.0,11747.201942457696,127.0,13.0,150.0,15.757576,1387195.0,2702.6958,472.75427
9212,4.0,1387195.0,"Быстров, Борис Евгеньевич",9.0,0.0,Q4101159,Geography.Regions.Europe.Europe*,0.0,11747.201942457696,127.0,13.0,150.0,15.757576,1387195.0,2702.6958,472.75427
9213,1.0,1387544.0,Царь (фильм),12.0,0.9669240117073059,Q2995252,Culture.Media.Media*,192.0,0.0,192.0,34.0,192.0,10.0,1387544.0,909.7323,965.3251
9214,1.0,1387544.0,Царь (фильм),12.0,0.9099169969558716,Q2995252,Culture.Media.Films,192.0,0.0,192.0,34.0,192.0,10.0,1387544.0,909.7323,965.3251
9215,1.0,1387544.0,Царь (фильм),12.0,0.40734341740608215,Q2995252,History_and_Society.Society,192.0,0.0,192.0,34.0,192.0,10.0,1387544.0,909.7323,965.3251
9216,1.0,1387544.0,Царь (фильм),12.0,0.10375863313674927,Q2995252,History_and_Society.Military_and_warfare,192.0,0.0,192.0,34.0,192.0,10.0,1387544.0,909.7323,965.3251
9217,1.0,1387544.0,Царь (фильм),12.0,0.0,Q2995252,Geography.Regions.Europe.Eastern_Europe,192.0,0.0,192.0,34.0,192.0,10.0,1387544.0,909.7323,965.3251
9218,1.0,1387544.0,Царь (фильм),12.0,0.0,Q2995252,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,34.0,192.0,10.0,1387544.0,909.7323,965.3251
9219,1.0,1387544.0,Царь (фильм),12.0,0.0,Q2995252,Geography.Regions.Asia.North_Asia,192.0,0.0,192.0,34.0,192.0,10.0,1387544.0,909.7323,965.3251
9220,1.0,1387544.0,Царь (фильм),12.0,0.0,Q2995252,Geography.Regions.Asia.Asia*,192.0,0.0,192.0,34.0,192.0,10.0,1387544.0,909.7323,965.3251
9221,5.0,1387879.0,"Корниленко, Сергей Александрович",29.0,0.9994907379150391,Q1299125,Culture.Sports,182.0,11626.982360260812,168.0,4.0,0.0,17.676767,1387879.0,2142.79,-131.41648999999998
9222,5.0,1387879.0,"Корниленко, Сергей Александрович",29.0,0.9978272914886475,Q1299125,Culture.Biography.Biography*,182.0,11626.982360260812,168.0,4.0,0.0,17.676767,1387879.0,2142.79,-131.41648999999998
9223,5.0,1387879.0,"Корниленко, Сергей Александрович",29.0,0.9763205647468567,Q1299125,History_and_Society.Society,182.0,11626.982360260812,168.0,4.0,0.0,17.676767,1387879.0,2142.79,-131.41648999999998
9224,5.0,1387879.0,"Корниленко, Сергей Александрович",29.0,0.09167657995223999,Q1299125,Geography.Regions.Europe.Eastern_Europe,182.0,11626.982360260812,168.0,4.0,0.0,17.676767,1387879.0,2142.79,-131.41648999999998
9225,5.0,1387879.0,"Корниленко, Сергей Александрович",29.0,0.09167657995223999,Q1299125,Geography.Regions.Europe.Europe*,182.0,11626.982360260812,168.0,4.0,0.0,17.676767,1387879.0,2142.79,-131.41648999999998
9226,3.0,1388754.0,"Фёдорова, Виктория Яковлевна",18.0,0.9984612464904785,Q4494047,Culture.Biography.Biography*,233.0,4706.511222902645,111.0,10.0,132.0,13.838384,1388754.0,-916.6695599999999,2309.776
9227,3.0,1388754.0,"Фёдорова, Виктория Яковлевна",18.0,0.7663036584854126,Q4494047,Culture.Biography.Women,233.0,4706.511222902645,111.0,10.0,132.0,13.838384,1388754.0,-916.6695599999999,2309.776
9228,3.0,1388754.0,"Фёдорова, Виктория Яковлевна",18.0,0.21734751760959625,Q4494047,History_and_Society.History,233.0,4706.511222902645,111.0,10.0,132.0,13.838384,1388754.0,-916.6695599999999,2309.776
9229,3.0,1388754.0,"Фёдорова, Виктория Яковлевна",18.0,0.16452647745609283,Q4494047,History_and_Society.Society,233.0,4706.511222902645,111.0,10.0,132.0,13.838384,1388754.0,-916.6695599999999,2309.776
9230,3.0,1388754.0,"Фёдорова, Виктория Яковлевна",18.0,0.1294127255678177,Q4494047,Culture.Literature,233.0,4706.511222902645,111.0,10.0,132.0,13.838384,1388754.0,-916.6695599999999,2309.776
9231,3.0,1388754.0,"Фёдорова, Виктория Яковлевна",18.0,0.0,Q4494047,Geography.Regions.Asia.Asia*,233.0,4706.511222902645,111.0,10.0,132.0,13.838384,1388754.0,-916.6695599999999,2309.776
9232,3.0,1388754.0,"Фёдорова, Виктория Яковлевна",18.0,0.0,Q4494047,Geography.Regions.Europe.Europe*,233.0,4706.511222902645,111.0,10.0,132.0,13.838384,1388754.0,-916.6695599999999,2309.776
9233,2.0,1389210.0,"Ордынский, Василий Сергеевич",18.0,0.9926641583442688,Q4336110,Culture.Biography.Biography*,233.0,0.0,111.0,10.0,132.0,11.919192,1389210.0,-389.17023,2932.759
9234,2.0,1389210.0,"Ордынский, Василий Сергеевич",18.0,0.8031837940216064,Q4336110,History_and_Society.Military_and_warfare,233.0,0.0,111.0,10.0,132.0,11.919192,1389210.0,-389.17023,2932.759
9235,2.0,1389210.0,"Ордынский, Василий Сергеевич",18.0,0.33459946513175964,Q4336110,History_and_Society.History,233.0,0.0,111.0,10.0,132.0,11.919192,1389210.0,-389.17023,2932.759
9236,2.0,1389210.0,"Ордынский, Василий Сергеевич",18.0,0.2921159734725952,Q4336110,Geography.Regions.Asia.North_Asia,233.0,0.0,111.0,10.0,132.0,11.919192,1389210.0,-389.17023,2932.759
9237,2.0,1389210.0,"Ордынский, Василий Сергеевич",18.0,0.22388027811050415,Q4336110,Geography.Regions.Asia.Asia*,233.0,0.0,111.0,10.0,132.0,11.919192,1389210.0,-389.17023,2932.759
9238,2.0,1389210.0,"Ордынский, Василий Сергеевич",18.0,0.2047950496673584,Q4336110,Geography.Regions.Europe.Eastern_Europe,233.0,0.0,111.0,10.0,132.0,11.919192,1389210.0,-389.17023,2932.759
9239,2.0,1389210.0,"Ордынский, Василий Сергеевич",18.0,0.13604079389572143,Q4336110,Geography.Regions.Europe.Europe*,233.0,0.0,111.0,10.0,132.0,11.919192,1389210.0,-389.17023,2932.759
9240,1.0,1391700.0,"Волков, Николай Николаевич (младший)",10.0,0.9814634323120117,Q4123336,Culture.Biography.Biography*,71.0,0.0,78.0,22.0,195.0,10.0,1391700.0,143.31471000000002,-1809.0979
9241,1.0,1391700.0,"Волков, Николай Николаевич (младший)",10.0,0.5156299471855164,Q4123336,History_and_Society.Society,71.0,0.0,78.0,22.0,195.0,10.0,1391700.0,143.31471000000002,-1809.0979
9242,1.0,1391700.0,"Волков, Николай Николаевич (младший)",10.0,0.44553956389427185,Q4123336,History_and_Society.Military_and_warfare,71.0,0.0,78.0,22.0,195.0,10.0,1391700.0,143.31471000000002,-1809.0979
9243,1.0,1391700.0,"Волков, Николай Николаевич (младший)",10.0,0.10375863313674927,Q4123336,Culture.Performing_arts,71.0,0.0,78.0,22.0,195.0,10.0,1391700.0,143.31471000000002,-1809.0979
9244,1.0,1391700.0,"Волков, Николай Николаевич (младший)",10.0,0.06118653917312622,Q4123336,Geography.Regions.Europe.Eastern_Europe,71.0,0.0,78.0,22.0,195.0,10.0,1391700.0,143.31471000000002,-1809.0979
9245,1.0,1391700.0,"Волков, Николай Николаевич (младший)",10.0,0.022430347442626952,Q4123336,Geography.Regions.Asia.North_Asia,71.0,0.0,78.0,22.0,195.0,10.0,1391700.0,143.31471000000002,-1809.0979
9246,1.0,1391700.0,"Волков, Николай Николаевич (младший)",10.0,0.0,Q4123336,Geography.Regions.Europe.Europe*,71.0,0.0,78.0,22.0,195.0,10.0,1391700.0,143.31471000000002,-1809.0979
9247,1.0,1391700.0,"Волков, Николай Николаевич (младший)",10.0,0.0,Q4123336,Geography.Regions.Asia.Asia*,71.0,0.0,78.0,22.0,195.0,10.0,1391700.0,143.31471000000002,-1809.0979
9248,2.0,1395588.0,33 квадратных метра,18.0,0.9416641592979431,Q4030941,Culture.Media.Media*,233.0,3099.0,111.0,10.0,132.0,11.919192,1395588.0,-501.86795,2828.9722
9249,2.0,1395588.0,33 квадратных метра,18.0,0.7606606483459473,Q4030941,Culture.Media.Television,233.0,3099.0,111.0,10.0,132.0,11.919192,1395588.0,-501.86795,2828.9722
9250,8.0,1395762.0,"Филлипс, Джон Джордж",20.0,0.9466066956520081,Q729694,Culture.Biography.Biography*,234.0,198.90138206763083,159.0,29.0,0.0,23.434343,1395762.0,-2835.4978,-1020.9946
9251,8.0,1395762.0,"Филлипс, Джон Джордж",20.0,0.16452647745609283,Q729694,History_and_Society.History,234.0,198.90138206763083,159.0,29.0,0.0,23.434343,1395762.0,-2835.4978,-1020.9946
9252,8.0,1395762.0,"Филлипс, Джон Джордж",20.0,0.11921291798353195,Q729694,History_and_Society.Military_and_warfare,234.0,198.90138206763083,159.0,29.0,0.0,23.434343,1395762.0,-2835.4978,-1020.9946
9253,8.0,1395762.0,"Филлипс, Джон Джордж",20.0,0.0,Q729694,Geography.Regions.Americas.North_America,234.0,198.90138206763083,159.0,29.0,0.0,23.434343,1395762.0,-2835.4978,-1020.9946
9254,18.0,1396171.0,Эстрада,18.0,0.9399233460426331,Q2472420,Culture.Media.Media*,233.0,68704.2864487999,111.0,10.0,132.0,42.626263,1396171.0,531.02783,2304.111
9255,18.0,1396171.0,Эстрада,18.0,0.6992644667625427,Q2472420,Culture.Media.Music,233.0,68704.2864487999,111.0,10.0,132.0,42.626263,1396171.0,531.02783,2304.111
9256,18.0,1396171.0,Эстрада,18.0,0.16027602553367615,Q2472420,Culture.Performing_arts,233.0,68704.2864487999,111.0,10.0,132.0,42.626263,1396171.0,531.02783,2304.111
9257,18.0,1396171.0,Эстрада,18.0,0.0,Q2472420,Geography.Regions.Asia.Asia*,233.0,68704.2864487999,111.0,10.0,132.0,42.626263,1396171.0,531.02783,2304.111
9258,18.0,1396171.0,Эстрада,18.0,0.0,Q2472420,Geography.Regions.Asia.East_Asia,233.0,68704.2864487999,111.0,10.0,132.0,42.626263,1396171.0,531.02783,2304.111
9259,4.0,1396844.0,Арена Химки,29.0,1.0000100135803223,Q641333,History_and_Society.Society,182.0,1127.3898713226351,168.0,4.0,0.0,15.757576,1396844.0,1178.7518,-212.5731
9260,4.0,1396844.0,Арена Химки,29.0,0.9960646033287048,Q641333,Culture.Sports,182.0,1127.3898713226351,168.0,4.0,0.0,15.757576,1396844.0,1178.7518,-212.5731
9261,3.0,1396924.0,Спас (телеканал),2.0,0.9073222279548645,Q1692920,History_and_Society.Society,167.0,5733.211670246452,127.0,5.0,0.0,13.838384,1396924.0,-2883.5745,985.5408
9262,3.0,1396924.0,Спас (телеканал),2.0,0.8933194279670715,Q1692920,Culture.Media.Television,167.0,5733.211670246452,127.0,5.0,0.0,13.838384,1396924.0,-2883.5745,985.5408
9263,3.0,1396924.0,Спас (телеканал),2.0,0.8439050912857056,Q1692920,Culture.Media.Media*,167.0,5733.211670246452,127.0,5.0,0.0,13.838384,1396924.0,-2883.5745,985.5408
9264,1.0,1399757.0,Сумерки (фильм),36.0,1.0,Q18993977,Compilation.List_Disambig,192.0,0.0,192.0,35.0,192.0,10.0,1399757.0,-90.64688000000001,1529.2672
9265,1.0,1399757.0,Сумерки (фильм),36.0,0.7371681928634644,Q18993977,Culture.Media.Media*,192.0,0.0,192.0,35.0,192.0,10.0,1399757.0,-90.64688000000001,1529.2672
9266,1.0,1399757.0,Сумерки (фильм),36.0,0.7057950496673584,Q18993977,Culture.Media.Films,192.0,0.0,192.0,35.0,192.0,10.0,1399757.0,-90.64688000000001,1529.2672
9267,1.0,1399757.0,Сумерки (фильм),36.0,0.0,Q18993977,Geography.Regions.Asia.Asia*,192.0,0.0,192.0,35.0,192.0,10.0,1399757.0,-90.64688000000001,1529.2672
9268,1.0,1399757.0,Сумерки (фильм),36.0,0.0,Q18993977,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,35.0,192.0,10.0,1399757.0,-90.64688000000001,1529.2672
9269,1.0,1399757.0,Сумерки (фильм),36.0,0.0,Q18993977,Geography.Regions.Asia.South_Asia,192.0,0.0,192.0,35.0,192.0,10.0,1399757.0,-90.64688000000001,1529.2672
9270,12.0,1402146.0,Суперкубок УЕФА 2008,26.0,0.9241518378257751,Q899031,Culture.Sports,0.0,16380.524441261485,65.0,2.0,253.0,31.111109999999996,1402146.0,-703.5272,-942.6801
9271,12.0,1402146.0,Суперкубок УЕФА 2008,26.0,0.0,Q899031,Geography.Regions.Europe.Europe*,0.0,16380.524441261485,65.0,2.0,253.0,31.111109999999996,1402146.0,-703.5272,-942.6801
9272,12.0,1402146.0,Суперкубок УЕФА 2008,26.0,0.0,Q899031,Geography.Regions.Europe.Western_Europe,0.0,16380.524441261485,65.0,2.0,253.0,31.111109999999996,1402146.0,-703.5272,-942.6801
9273,5.0,1403294.0,"Брайд, Гарольд Сидни",20.0,0.9802908897399902,Q972647,Culture.Biography.Biography*,234.0,2.924887556221889,159.0,29.0,0.0,17.676767,1403294.0,-2694.865,-1553.5057
9274,5.0,1403294.0,"Брайд, Гарольд Сидни",20.0,0.20182321965694427,Q972647,History_and_Society.History,234.0,2.924887556221889,159.0,29.0,0.0,17.676767,1403294.0,-2694.865,-1553.5057
9275,5.0,1403294.0,"Брайд, Гарольд Сидни",20.0,0.10088862478733063,Q972647,History_and_Society.Military_and_warfare,234.0,2.924887556221889,159.0,29.0,0.0,17.676767,1403294.0,-2694.865,-1553.5057
9276,5.0,1403294.0,"Брайд, Гарольд Сидни",20.0,0.0,Q972647,Geography.Regions.Europe.Northern_Europe,234.0,2.924887556221889,159.0,29.0,0.0,17.676767,1403294.0,-2694.865,-1553.5057
9277,5.0,1403294.0,"Брайд, Гарольд Сидни",20.0,0.0,Q972647,Geography.Regions.Europe.Europe*,234.0,2.924887556221889,159.0,29.0,0.0,17.676767,1403294.0,-2694.865,-1553.5057
9278,4.0,1407095.0,Сражение в Могадишо (1993),31.0,0.7431780099868774,Q52226,History_and_Society.Military_and_warfare,77.0,29158.84110761172,0.0,1.0,255.0,15.757576,1407095.0,637.24365,-1284.6896
9279,4.0,1407095.0,Сражение в Могадишо (1993),31.0,0.44553956389427185,Q52226,Geography.Regions.Africa.Africa*,77.0,29158.84110761172,0.0,1.0,255.0,15.757576,1407095.0,637.24365,-1284.6896
9280,4.0,1407095.0,Сражение в Могадишо (1993),31.0,0.13297423720359802,Q52226,Geography.Regions.Africa.Eastern_Africa,77.0,29158.84110761172,0.0,1.0,255.0,15.757576,1407095.0,637.24365,-1284.6896
