,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
17377133,Working family,17377133,2,12,0.0,Q8034966
17383757,Carlos Lampe,17383757,2,22,0.0,Q3660086
17441442,Leonard Garcia,17441442,7,15,12855.336460629745,Q6525306
17527701,Gideon Lester,17527701,1,9,0.0,Q5559619
17563625,Diogo Luís Santo,17563625,1,4,0.0,Q939069
17564883,Milunka Savić,17564883,2,12,0.0,Q6861607
17582050,Political party strength in Arizona,17582050,12,0,5732.299537121194,Q7210368
17583689,Political party strength in Florida,17583689,20,0,20803.997068311517,Q7210375
17583902,Political party strength in Illinois,17583902,13,0,15193.828999165991,Q7225010
17595866,Political party strength in Michigan,17595866,14,0,17263.689034605628,Q7225021
17611077,List of Tennessee Titans head coaches,17611077,5,11,4635.046999205268,Q6599282
17635463,List of atheists in politics and law,17635463,5,5,13778.356231992164,Q6606335
17636256,Georgios Bartzokas,17636256,2,7,12480.0,Q934948
17639166,Malo kingi,17639166,2,8,0.0,Q2505985
17644117,O Valiant Hearts,17644117,1,12,0.0,Q7073348
17647687,Carukia barnesi,17647687,3,8,12479.999999999998,Q135000
17681519,Ricky Skaggs discography,17681519,2,19,0.0,Q7332197
17685950,Howie Morales,17685950,35,0,926.0799503948151,Q16732833
17693259,Turning Point (2008 wrestling),17693259,12,15,20182.59253252933,Q7883892
17697558,List of New Orleans Saints head coaches,17697558,3,11,1253.943059970906,Q6591853
17729565,Marie Louise Habets,17729565,2,14,683.8150510544675,Q6762930
17782099,Primrose Path (film),17782099,1,5,0.0,Q1785051
17795358,Dale Stephens (footballer),17795358,5,4,21103.121503273585,Q5210642
17795621,List of last surviving Canadian war veterans,17795621,2,0,6240.999999999998,Q6625057
17797528,Politics of Colorado,17797528,9,0,1840.3323538675434,Q7225223
17811260,List of Battle Angel Alita chapters,17811260,4,14,0.0,Q3247756
17814082,Matthias Steiner,17814082,1,4,0.0,Q456406
17832223,List of justices of the Supreme Court of Virginia,17832223,4,26,0.0,Q6575540
17843376,History of private equity and venture capital,17843376,4,0,12485.789330400215,Q16843692
17873624,Alabama–Mississippi State football rivalry,17873624,7,11,17428.243676496175,Q4705395
17891424,Julius Indongo,17891424,2,13,2134.603436568377,Q3428648
17907185,Richard Mourdock,17907185,3,0,87.87369633262173,Q3431056
17923784,Will Buckley (footballer),17923784,3,4,6241.0,Q2079296
17944822,List of justices of the Texas Supreme Court,17944822,14,26,433.75072090477363,Q5868201
17959799,Boise State–Fresno State football rivalry,17959799,2,11,1895.1656107015726,Q6857976
17974245,Peter Kirsanow,17974245,2,0,0.0,Q7175220
17993451,History of rugby union matches between England and South Africa,17993451,4,24,6290.358285361933,Q2826205
17994055,Donald Cerrone,17994055,8,15,14997.406874866754,Q2057895
18003048,Major party,18003048,7,0,96.3393066746811,Q6738353
18005220,Los Angeles Dodgers minor league players,18005220,7,7,66043.86787552439,Q30587819
18017829,Matt Riddle,18017829,2,7,6241.0,Q3867244
18038123,Mary Jepkosgei Keitany,18038123,8,13,6252.746825396827,Q271166
18049127,Miranda Lambert discography,18049127,2,19,10.756442577030821,Q3709819
18097541,Dmitry Rybolovlev,18097541,4,0,18719.0,Q983847
18134498,Detroit Lions Radio Network,18134498,9,11,12986.365692570602,Q5265963
18159949,Climate change in California,18159949,5,18,0.0,Q5133471
18160997,Rain and snow mixed,18160997,5,18,5.666666666666666,Q852799
18175145,Diablo (series),18175145,5,16,37416.99999999999,Q44165
18199183,Tampa Bay Rowdies,18199183,6,21,166849.84941412514,Q1046445
18206269,Sugarpop,18206269,1,5,0.0,Q5843959
18211475,National Disaster Risk Reduction and Management Council,18211475,1,23,0.0,Q6972311
18281308,Jake Ellenberger,18281308,2,15,1182.6980409779217,Q2056536
18309262,Justice Smith (disambiguation),18309262,6,26,13959.71120977203,Q6317084
18330337,Suresnes American Cemetery and Memorial,18330337,12,12,12934.691264832836,Q2972491
18330785,Copa Libertadores records and statistics,18330785,7,22,2314.256082455619,Q18475189
18332687,747 Supertanker,18332687,5,18,0.5666666666666667,Q499066
18342427,Iron Dome,18342427,8,14,11108.992491514926,Q81231
18363927,Liam Cooper,18363927,8,4,98799.86699009557,Q771494
18366094,Beaumont-Hamel Newfoundland Memorial,18366094,12,12,6391.471961614103,Q813418
18375403,1988 Notre Dame Fighting Irish football team,18375403,5,11,2536.4860748409646,Q4584594
18399729,Kathryn Tappen,18399729,3,11,12481.0,Q6377133
18402462,Siljan Ring,18402462,2,8,0.0,Q4993174
18412883,2008 California wildfires,18412883,27,18,6734.087755800796,Q4610692
18415359,Gun laws in California,18415359,2,18,537.7701279204923,Q5618366
18422966,Tatsunoko Fight,18422966,3,14,0.0,Q3981525
18446005,The King Brothers,18446005,2,5,68541.00000000001,Q7744499
18448559,Martin Steuble,18448559,4,23,0.0,Q679978
18463752,Peter Lines,18463752,4,21,0.0,Q1400672
18466192,Bangalore North (Lok Sabha constituency),18466192,3,5,15586.5,Q4855069
18466360,Bangalore South (Lok Sabha constituency),18466360,3,5,15597.5,Q6509948
18482667,Bellary (Lok Sabha constituency),18482667,3,5,18717.5,Q3521014
18539029,Rajiv van La Parra,18539029,11,4,195198.78191288342,Q285558
18547236,David Brevik,18547236,3,16,0.0,Q3703115
18551618,Bruno Ecuele Manga,18551618,4,4,2378.523463656841,Q2412438
18551845,Luciano Becchio,18551845,2,21,34947.5161767779,Q983415
18562090,Elías Hernández,18562090,5,22,24951.999999999996,Q539660
18584389,Lisa Stewart,18584389,2,19,6241.0,Q6558430
18587605,Ri Se-gwang,18587605,1,13,0.0,Q7322061
18598186,Stan Lee,18598186,142,6,707051.1288133352,Q181900
18619339,Slug,18619339,4,3,12481.0,Q1953597
18624361,Age of candidacy laws in the United States,18624361,2,0,0.0,Q4691913
18626775,Bangalore Central (Lok Sabha constituency),18626775,3,5,24952.0,Q4855038
18630659,Michiel Vos,18630659,2,0,0.0,Q2401251
18638970,Scuttling of the German fleet at Scapa Flow,18638970,2,12,11824.564296810639,Q699527
18659090,Turd Blossom,18659090,1,0,0.0,Q7854812
18677188,Chief Justice of Sri Lanka,18677188,4,33,2079.6666666669457,Q5096802
18677408,Attorney General of Sri Lanka,18677408,3,33,0.0,Q4818655
18682727,Caleb Porter,18682727,1,21,0.0,Q5019280
18698901,Keep the Home Fires Burning (Ivor Novello song),18698901,1,12,0.0,Q3364758
18699529,"Scone, Scotland",18699529,30,3,11285.732303660383,Q852883
18700760,Epke Zonderland,18700760,2,13,9355.5,Q455478
18702200,Coast Guard Motor Lifeboat CG 36500,18702200,3,12,3120.0,Q5138151
18714424,Beibut Shumenov,18714424,3,13,26642.297697884405,Q814637
18723273,List of Premiers of Western Australia by time in office,18723273,1,5,0.0,Q11797124
18724886,The Obama Nation,18724886,3,14,0.0,Q7754621
18733964,Harry & Son,18733964,1,14,0.0,Q1586378
18746717,Li Hang (snooker player),18746717,7,21,777.4999999999999,Q976941
18754517,Wolf Blitzer,18754517,14,1,22177.382745568426,Q49079
18766211,2003 New Orleans Saints season,18766211,3,11,170.20036511281245,Q4601659
18769966,Miroljub,18769966,1,15,0.0,Q1938367
18781286,List of U.S. states by American Human Development Index,18781286,1,0,0.0,Q6600991
18783051,Quaternary extinction event,18783051,4,8,62320.000000000015,Q1759232
18814071,Synthes,18814071,2,30,0.0,Q503072
18815876,Dido discography,18815876,7,20,44274.760803380144,Q1210626
18823582,Cheikhou Kouyaté,18823582,4,4,5509.515411955649,Q587620
18830696,Jason Maza,18830696,2,3,49872.0,Q6163057
18846922,Craig Noone,18846922,1,4,0.0,Q1094814
18865094,Nathan Delfouneso,18865094,1,4,0.0,Q311370
18881518,Brian Flores,18881518,13,11,2956.2097297014748,Q4963763
18884961,The Long Arm (film),18884961,2,29,0.0,Q3425130
18917347,Andrei Aramnau,18917347,3,4,81007.0,Q502797
18926306,Sloth lemur,18926306,6,8,3117.25,Q15982606
18929749,History of rugby union matches between New Zealand and Wales,18929749,3,24,6240.999999999999,Q3094800
18933122,Slashdot effect,18933122,3,14,23710.0768009143,Q1072097
18935041,Spanish Wikipedia,18935041,1,23,0.0,Q8449
18936506,Green Goblin Reborn!,18936506,54,6,701.9567116246493,Q4039696
18975239,Marvel Fireside Books,18975239,23,6,309.67743505543507,Q6778161
18993809,List of New Zealand rugby union Test matches,18993809,1,24,0.0,Q6592136
18999667,Safe Trip Home,18999667,6,20,0.0,Q2014903
19035964,Please Turn Over,19035964,1,5,0.0,Q7204254
19065069,Boris Johnson,19065069,69,9,868090.6952875693,Q180589
19065332,Viktor Goncharenko,19065332,5,4,0.0,Q376296
19065628,Trampoline Gymnastics World Championships,19065628,2,13,18717.0,Q680455
19084670,Stan Lee (disambiguation),19084670,1,6,0.0,Q7597755
19097675,Rod Gilmore,19097675,2,11,2728.5836985747733,Q7356206
19102263,Josh Thomas (comedian),19102263,1,14,0.0,Q14002318
19106003,C. B. Cebulski,19106003,19,6,409.2758538727526,Q5006293
19113936,National Library of Latvia,19113936,14,14,523856.6333755656,Q1133733
19116755,Kosovo–Serbia relations,19116755,4,4,12481.866666666665,Q6433387
19122083,Darren Barker,19122083,2,13,6241.0,Q5224767
19131061,Miyabi (given name),19131061,1,10,0.0,Q6584157
19160143,Staggered elections,19160143,16,0,27514.69168341291,Q7596928
19162896,Julia Lockwood,19162896,4,5,18720.000000000004,Q6306539
19167990,A Scandal in Paris,19167990,2,14,1.0,Q3474998
19187406,John L. Goldwater,19187406,11,6,1696.634057715181,Q6243580
19203309,Ring of Spies,19203309,4,16,33868.71076766719,Q7334801
19221405,Ricky Burns,19221405,5,13,4274.295454488635,Q1890332
19224585,Josh Whitesell,19224585,2,0,134005.87943716798,Q6289513
19238338,Eternal derby (Serbia),19238338,17,4,15400.832397069356,Q2657120
19251572,Secretary of State of Arizona,19251572,3,0,717.0916701824591,Q7444360
19253132,Emirate of Granada,19253132,19,23,38251.90244743823,Q238445
19263253,Mike Turzai,19263253,29,0,1705.544988315036,Q6849110
19286605,Marcia Fudge,19286605,23,2,88215.03593601393,Q461746
19317059,Robin Vos,19317059,20,0,103.45804199618794,Q7352841
19336402,Secretary of State of Louisiana,19336402,19,0,5771.56451161711,Q7444374
19360784,Rushanara Ali,19360784,4,9,322.5369022890608,Q259423
19366239,Bhishma Narain Singh,19366239,2,5,105825.0,Q4901829
19380681,Secretary of State of Colorado,19380681,19,0,601.7772342892624,Q7444364
19382194,Greece during World War I,19382194,23,12,20591.17220877829,Q910261
19400446,Secretary of State of Kansas,19400446,26,0,7126.870531447912,Q7444371
19400680,Secretary of State of Montana,19400680,17,0,287.4290227727268,Q16197533
19402148,Chinese Labour Corps,19402148,3,12,29647.608712914658,Q2559975
19415887,Peter Whitney,19415887,2,29,37.10526315789474,Q7177697
19418371,Politics of Indiana,19418371,14,0,221.50729919426308,Q7225261
19477776,Jacquizz Rodgers,19477776,2,11,341.69068825218733,Q607129
19493708,Second Battle of Villers-Bretonneux,19493708,17,12,26734.180953315372,Q3953976
19514153,Devin Toner,19514153,4,24,2079.3333333335863,Q5267522
19543180,VEB Arena,19543180,3,4,8531.731287720168,Q2608102
19551002,Notre Dame Football on NBC,19551002,14,11,83738.07359237445,Q7063412
19656637,Eduardo Salvio,19656637,1,4,0.0,Q367644
19661945,Anant Kumar,19661945,4,5,12481.0,Q76102
19696883,"Pennsylvania House of Representatives, District 14",19696883,1,0,0.0,Q7163807
19698138,Courtney Lawes,19698138,16,24,147867.03376793527,Q2377378
19719713,George LeMieux,19719713,8,0,7886.506544345598,Q978350
19755162,Expulsion of the Moriscos,19755162,8,23,41933.35724667364,Q2345573
19762806,New York Mets minor league players,19762806,8,7,14156.708797966076,Q24513892
19763139,San Francisco Giants minor league players,19763139,3,7,306.19566323592585,Q20710084
19780653,Hansjörg Wyss,19780653,2,30,0.0,Q1000803
19797573,2009 Los Angeles Dodgers season,19797573,6,7,112964.88130584489,Q3466480
19843696,David Pearson,19843696,1,7,0.0,Q5238473
19894424,Jerrod Niemann,19894424,2,19,3.1999999999999997,Q1478249
19898668,Phool Walon Ki Sair,19898668,1,23,0.0,Q7187343
19908303,Dan Biggar,19908303,15,24,79.08032774364993,Q1158997
19914004,Allegheny Athletic Association,19914004,1,11,0.0,Q4731279
19931041,Rod Rosenstein,19931041,14,0,23668.907301261257,Q7356240
19931601,Terry Kelly (singer),19931601,1,12,0.0,Q7704603
19956546,Dante Falconeri,19956546,3,14,1.5,Q5221164
19988207,Union List of Artist Names,19988207,47,14,1190202.1149226562,Q2494649
20012045,National Library of the Czech Republic,20012045,175,14,4503723.875334338,Q1967876
20014920,Sal Mubarak,20014920,2,16,37416.0,Q7403296
20020707,John Bessler,20020707,1,0,0.0,Q6221766
20055919,Last Day of World War One,20055919,1,12,0.0,Q6494285
20057633,Election silence,20057633,2,0,0.0,Q1188799
20124254,Packers Radio Network,20124254,12,11,62556.13603129608,Q7122982
20128950,Patrick Gaspard,20128950,1,0,0.0,Q7146556
20135644,Nenad Krstičić,20135644,9,4,1113.8089881106032,Q1440840
20147033,Alabama–Ole Miss football rivalry,20147033,9,11,23980.944104804552,Q4705396
20147271,Junos OS,20147271,4,20,14359.42804485945,Q4041744
20167671,Augustin Trébuchon,20167671,4,12,14915.649239895487,Q303520
20187259,Carly Cole,20187259,1,4,0.0,Q5043099
20195522,Faisal Islam,20195522,3,9,9302.397045675025,Q5431060
20215512,Joshua Dionisio,20215512,1,14,0.0,Q6289766
20220978,Luke Campbell (boxer),20220978,7,13,46417.18331367143,Q957135
20223485,Expulsion from the United States Congress,20223485,27,0,967.8925057546319,Q5421751
20224544,Gregorio Sablan,20224544,140,2,1885.7100847064,Q3116336
20264333,Jim Messina (political staffer),20264333,4,0,12501.831985258754,Q6196934
20304555,George Roop,20304555,2,15,0.0,Q5544031
20319697,Mominul Haque,20319697,2,23,0.0,Q6897308
20344744,Kwoun Sun-tae,20344744,5,21,31191.5,Q623608
20346393,Timothée Kolodziejczak,20346393,2,7,50555.29484074771,Q177595
20358992,Dona Drake,20358992,1,14,0.0,Q3035962
20374461,Desirée Rogers,20374461,3,14,0.0,Q1563758
20378103,World Register of Marine Species,20378103,7,8,34.99999999999999,Q604063
20395306,History of rugby union matches between France and South Africa,20395306,2,24,0.0,Q2826210
20429830,David Railton,20429830,2,12,1434.0485773481273,Q5238871
20435059,2009 Sugar Bowl,20435059,4,11,8395.590606185313,Q4614838
20443107,Alyssa Mastromonaco,20443107,2,0,6241.0,Q3613493
20465392,Chris Basham,20465392,5,4,0.0,Q861132
20482976,SS Automedon,20482976,1,12,0.0,Q787450
20499404,Joshua Owusu,20499404,1,14,0.0,Q6290109
20520328,Mayoralty of Gavin Newsom,20520328,1,0,0.0,Q6797868
20528526,"Barry Smith (ice hockey, born 1952)",20528526,1,17,0.0,Q719088
20535226,Jerry Hughes,20535226,6,11,25012.975937217052,Q964378
20562000,José Holebas,20562000,2,4,31185.0,Q161044
20565893,Jim Acosta,20565893,11,1,72690.23510750789,Q6193301
20572016,1993 Florida State Seminoles football team,20572016,8,11,62577.95414172911,Q4588526
20598060,Pando (tree),20598060,1,18,0.0,Q921090
20647889,Eliot Marshall,20647889,1,15,0.0,Q5361245
20650859,Pete McTighe,20650859,1,16,0.0,Q7172147
20659128,Albania–Serbia relations,20659128,1,4,0.0,Q4709251
20685336,Rick Eckstein,20685336,2,7,148059.72092477678,Q3431545
20700771,Muntadhar al-Zaidi,20700771,3,0,11049.319521344962,Q205360
20701480,Pat Quinn (ice hockey),20701480,1,14,0.0,Q712344
20713710,John Carter (Texas politician),20713710,134,2,4242.881509789805,Q369814
20722495,Max Unger,20722495,3,11,116.76031751255677,Q3853084
20755694,List of ESPN College Basketball personalities,20755694,1,7,0.0,Q6569607
20756905,Athens Polytechnic uprising,20756905,1,12,0.0,Q2628742
20762307,Jennifer Carroll,20762307,3,0,0.0,Q4942091
20773739,Arion hortensis,20773739,1,3,0.0,Q1136612
20808445,Jennifer Ashton,20808445,1,1,0.0,Q6178091
20818110,Roman Neustädter,20818110,2,4,6240.999999999999,Q26233
20839230,The Galactus Trilogy,20839230,63,6,520.1958821319478,Q4051092
20865738,Derrick Rose,20865738,9,7,292769.43580326735,Q205326
20891120,Bill Leonard (journalist),20891120,1,1,0.0,Q4909894
20899724,Griffin & Phoenix (2006 film),20899724,1,6,0.0,Q5608778
20903908,Rod Blagojevich corruption charges,20903908,12,0,1187.5578001016995,Q7356125
20916214,Al-Aqsa TV,20916214,2,14,0.3333333333333333,Q310616
20927510,Rashida Tlaib,20927510,161,2,32588.962585778685,Q7294939
20946390,Roof knocking,20946390,2,14,0.36666666666666664,Q1156724
20953740,Captain Munnerlyn,20953740,3,11,807.5192660340596,Q5036743
20990585,"Golden, Texas",20990585,3,19,0.5,Q5579062
20998387,Denise Merrill,20998387,18,0,328.40669996883054,Q5257718
21029646,Lucy Prebble,21029646,1,14,0.0,Q6698470
21036971,Economy of Haryana,21036971,7,23,81017.66666666666,Q5333679
21061586,1950 Kentucky Wildcats football team,21061586,2,11,0.0,Q4566844
21099348,Darren Soto,21099348,158,2,854.2596103640949,Q5225162
21114902,List of UFC bonus award recipients,21114902,29,15,199723.85926964637,Q6601037
21118339,Bill Huizenga,21118339,155,2,613.9176851570805,Q862199
21128296,United States Ambassador-at-Large for International Religious Freedom,21128296,1,0,0.0,Q7889252
21128738,Holly Rowe,21128738,4,11,15818.224838025593,Q5882239
21141867,Shane Harvey,21141867,4,14,4313.403538612247,Q7488090
21147305,Mike Reilly (quarterback),21147305,3,11,0.5,Q6848533
21182987,James Chester,21182987,5,4,31506.00191283722,Q546799
21187656,Teryl Austin,21187656,2,11,0.0,Q7705380
21207952,Clinton Cerejo,21207952,1,5,0.0,Q5134080
21211235,Marwin Hitz,21211235,3,4,8483.794443388011,Q691193
21222551,Toni Boucher,21222551,22,0,17.582432461381835,Q13562267
21223918,Stephan Schröck,21223918,12,23,1561.7249999999997,Q67240
21239306,RAF slang,21239306,2,12,24952.0,Q7275707
21244251,Federico Fernández (footballer),21244251,3,22,7402.893084836898,Q713501
21246499,Aline MacMahon,21246499,1,34,0.0,Q247662
21259542,Horses in World War II,21259542,4,12,7640.222722663593,Q2962957
21259780,1970 Pro Bowl,21259780,4,11,3458.6350526161805,Q4574141
21281032,Bougainville-class aviso,21281032,2,12,0.0,Q2975791
21282484,Electoral history of Nancy Pelosi,21282484,8,0,14842.793724045481,Q16931123
21311880,Peanut Corporation of America,21311880,1,0,0.0,Q7157925
21373151,Susan Bucher,21373151,1,15,0.0,Q7647627
21411121,Third Man factor,21411121,1,3,0.0,Q3740210
21438414,Shami Chakrabarti,21438414,1,9,0.0,Q7487533
21487845,Molly Bee,21487845,1,19,0.0,Q293176
21527716,Crackdown 2,21527716,4,20,21279.340227175868,Q2598287
21580576,Electoral history of Abraham Lincoln,21580576,4,0,59288.42454695769,Q5356270
21580637,Alex McCarthy,21580637,3,4,33980.74267374032,Q887695
21592250,Nicholas Lloyd,21592250,2,19,6241.0,Q7025784
21633818,Tatyana McFadden,21633818,2,13,0.0,Q2112488
21633828,Manuela Schär,21633828,2,13,0.0,Q6753051
21651348,Safiq Rahim,21651348,2,9,6240.999999999999,Q2055452
21686237,Politics of Massachusetts,21686237,11,0,8830.036500235708,Q7225287
21686277,Politics of North Carolina,21686277,7,0,77.55826331824854,Q16147811
21761074,The Hexer (TV series),21761074,1,5,0.0,Q1979337
21763937,Suzan DelBene,21763937,158,2,7835.3433192008415,Q2091892
21765151,Richard K. Lester,21765151,1,25,0.0,Q7326971
21797601,Connie Lawson,21797601,17,0,280.035159781395,Q5161888
21806029,Janice Rogers Brown,21806029,2,0,0.0,Q10949678
21807365,Richard Paul Conaboy,21807365,1,14,0.0,Q7328306
21820766,List of acquisitions by Juniper Networks,21820766,10,20,3974.278563469519,Q6604909
21898839,Tea Party protests,21898839,10,0,16710.84044013676,Q7691090
21908633,Stefan Frei,21908633,5,21,6786.690414469946,Q442874
21928561,Dungeon Siege III,21928561,7,20,36749.39975184257,Q1265745
21941863,Emily Eavis,21941863,1,9,0.0,Q5372150
21942810,Lochmaben Castle,21942810,7,3,511.52153599052264,Q2920767
21984131,Josh Hodgson,21984131,5,4,0.3666666666666667,Q16232631
21986266,Marc Elias,21986266,3,0,104.97707614742028,Q6755536
22004388,Enda Stevens,22004388,5,4,0.0,Q218987
22028230,Leprechaun (film series),22028230,6,14,12475.5,Q1763934
22086661,Alykhan Velshi,22086661,1,10,0.0,Q4738656
22121673,Malagasy language,22121673,2,12,6241.000000000002,Q7930
22133486,SS Empire Bardolph,22133486,1,14,0.0,Q7393567
22197403,Matt Besler,22197403,6,21,11996.399403502814,Q166558
22202185,Great Lakes Circle Tour,22202185,11,5,30612.521428568318,Q839038
22202586,Stroop Report,22202586,7,14,0.75,Q2628198
22246660,American Clean Energy and Security Act,22246660,2,2,6241.000000000002,Q1099378
22268244,Brazil during World War I,22268244,24,12,8344.858734117537,Q849205
22274701,Josh Pastner,22274701,3,7,9357.0,Q6289241
22315954,Irredeemable,22315954,2,5,6241.0,Q6073557
22327058,List of Tampa Bay Buccaneers broadcasters,22327058,3,11,1070.2040630143047,Q6599091
22327082,List of Carolina Panthers broadcasters,22327082,6,11,19596.28889989146,Q6566246
22327110,List of Minnesota Vikings broadcasters,22327110,4,11,14646.547497139543,Q6590445
22327122,List of Green Bay Packers broadcasters,22327122,6,11,7734.865320710938,Q6572471
22401580,Members of the Pennsylvania House of Representatives,22401580,56,0,11473.338305310557,Q16153924
22408465,Rick Story,22408465,3,15,3.0,Q5955822
22412607,"Helltown, California",22412607,7,18,0.0,Q5709055
22441316,Leonid Slutsky (football coach),22441316,2,4,12479.999999999998,Q457624
22458587,Henry Winston,22458587,1,14,0.0,Q743380
22464750,Lidia Valentín,22464750,1,4,0.0,Q3075618
22469067,Laccaria amethystina,22469067,1,8,0.0,Q28492278
22477488,Operation Albumen,22477488,3,12,703.9031381015619,Q3883933
22502851,"Thousand Oaks, Berkeley, California",22502851,1,18,0.0,Q7797057
22516845,Alexander Gustafsson,22516845,1,15,0.0,Q723744
22545845,John Askey,22545845,3,21,0.0,Q6219624
22573558,Roy Clark discography,22573558,1,19,0.0,Q7372676
22573918,Lucas Pratto,22573918,15,22,10550.54401465223,Q1845684
22578930,Euleia heraclei,22578930,1,8,0.0,Q141334
22581984,Electoral history of Bernie Sanders,22581984,1,0,0.0,Q5356280
22586274,Sam Spruell,22586274,4,3,30855.606584381072,Q1433961
22615032,Bryan Bulaga,22615032,9,11,53785.35103120283,Q2927143
22631982,Sodium Reactor Experiment,22631982,2,18,0.0,Q2297308
22647470,Shane Zaza,22647470,1,23,0.0,Q7488334
22676569,Two-minute silence,22676569,5,12,13210.344032147117,Q17152278
22678915,Milovan Rajevac,22678915,3,4,12479.999999999998,Q282716
22732870,Luca Brecel,22732870,12,21,172501.79554225277,Q920395
22738876,Australian Army during World War II,22738876,3,12,2314.8923797605034,Q4823841
22739594,Cryogenic rocket engine,22739594,2,18,3119.8333333333335,Q5190528
22744267,Mateusz Klich,22744267,5,4,2141.8192862248943,Q1094286
22767641,Marc Dos Santos,22767641,1,21,0.0,Q3287961
22768995,Sam Warburton,22768995,18,24,50558.452011242516,Q460627
22780178,LGBT rights in Alabama,22780178,2,0,40.575239095435464,Q6457927
22791810,Action at Lanark,22791810,16,3,16.005146903825356,Q4677183
22799291,Greig Laidlaw,22799291,18,24,20431.773435076382,Q3116394
22811726,Thepchaiya Un-Nooh,22811726,9,21,2910.547619047056,Q1339899
22830607,B. Y. Raghavendra,22830607,2,5,0.5,Q24037
22844343,Alexander Aris,22844343,1,14,0.0,Q4203876
22869120,Jody Hice,22869120,132,2,920.8630770960627,Q6208081
22872674,Janet Paisley,22872674,1,3,0.0,Q6153536
22874491,Michelle Fischbach,22874491,5,0,57.364359327669774,Q6837025
22900583,Buddy Alan,22900583,1,19,0.0,Q4984798
22915797,Marlyn Mason,22915797,1,5,0.0,Q3294470
22946907,Liverpool 0–2 Arsenal (26 May 1989),22946907,4,4,140053.21150859125,Q16843952
22964860,2009–10 Australian region cyclone season,22964860,1,3,0.0,Q783178
22988826,Kenneth Spencer (singer),22988826,1,29,0.0,Q97291
22992679,Adventist Health Feather River,22992679,5,18,2013.6825421198398,Q5439589
23026183,1979 vote of no confidence in the Callaghan ministry,23026183,6,9,32492.126290923,Q4579001
23026780,Mike Roberg,23026780,1,11,0.0,Q6848589
23031887,"Staffordsville, Kentucky",23031887,1,19,0.0,Q7596724
23032578,Motions of no confidence in the United Kingdom,23032578,3,9,6241.000000000002,Q17014425
23041569,Jack Marriott,23041569,3,12,1373.09390990836,Q6113883
23075027,Assassination of George Tiller,23075027,2,0,6241.0,Q4808508
23075313,Joe Trillo,23075313,1,0,0.0,Q6280867
23098451,Punnagai Poove,23098451,1,14,0.0,Q7260450
23125199,Kevin Wolthausen,23125199,1,14,0.0,Q16189573
23162691,Big Time Attic,23162691,2,8,0.0,Q4906564
23186673,Bob Haymes,23186673,1,15,0.0,Q4932737
23221436,Jackie Dennis,23221436,1,5,0.0,Q6116309
23227777,Jasvinder Sanghera,23227777,1,9,0.0,Q6164340
23234559,Benny Young,23234559,2,3,0.0,Q4890065
23266117,Southern Kings,23266117,1,24,0.0,Q949807
23266767,Mei Xiwen,23266767,4,21,0.25,Q970134
23273577,Michael Pillsbury,23273577,1,0,0.0,Q6833550
23275235,Bhuteshwar Temple,23275235,3,23,0.0,Q16254631
23276515,Máscara Dorada,23276515,6,15,0.0,Q5954573
23313798,Mohan Lal Grero,23313798,5,33,0.6666666666666666,Q6893552
23321073,DJ LeMahieu,23321073,1,7,0.0,Q3011059
23335329,2009–10 UEFA Champions League qualifying phase and play-off round,23335329,2,4,6241.0,Q905529
23395009,Canberra Yacht Club,23395009,2,14,0.0,Q5031288
23421812,Álvaro Silva (footballer),23421812,12,23,80979.14166666666,Q8076764
23439947,List of acquisitions by Nokia,23439947,9,20,0.49999999999999994,Q6604910
23460765,Bill Godbout,23460765,2,18,0.0,Q4909164
23471083,List of Gold Glove Award winners at outfield,23471083,5,7,12485.0,Q5958059
23498714,This Is Us (Backstreet Boys album),23498714,4,15,0.0,Q1074881
23556899,United Breaks Guitars,23556899,1,1,0.0,Q1567288
23566484,Ramon Foster,23566484,5,11,0.0,Q14951449
23580546,S. B. Nawinne,23580546,5,33,3118.3333333333326,Q7387380
23590813,Liam Farrell,23590813,5,4,11.828676173594506,Q6539584
23607167,Stan Bowman,23607167,7,17,13.299999999999999,Q768157
23607308,Wildland–urban interface,23607308,4,18,2.059523809523809,Q8001280
23632191,INS Arihant,23632191,4,31,0.3333333333333333,Q1360725
23638523,2009–10 UEFA Champions League group stage,23638523,2,4,4605.881899366871,Q923609
23655297,Vujadin Savić,23655297,15,4,2195.3464073338087,Q2097326
23657335,List of Gold Glove Award winners at catcher,23657335,2,7,0.0,Q6571989
23676613,Freddie Freeman,23676613,3,7,102295.78548430227,Q3087003
23694763,Sérgio Moraes,23694763,3,15,7116.433985892226,Q7454338
23721635,Media in Manchester,23721635,3,19,39046.3484080672,Q6805726
23777994,Edward Balliol,23777994,27,3,4803.913482786234,Q471796
23778068,Lenny Davidson,23778068,3,5,0.0,Q80808
23803760,Elite 11,23803760,10,11,38737.40420114706,Q5324266
23825144,Kerry Remsen,23825144,1,14,0.0,Q5670337
23883204,K. Shanmugam,23883204,3,9,6241.0,Q6324008
23888590,1993 Notre Dame Fighting Irish football team,23888590,8,11,9176.404477824246,Q21188622
23910599,"Adam Smith (footballer, born 1991)",23910599,5,21,14017.71955163928,Q59065
23922415,Jennifer Song,23922415,1,15,0.0,Q6178835
23969656,Boxing at the 2012 Summer Olympics,23969656,5,13,18538.379051074306,Q269902
23992162,List of Gold Glove Award winners at pitcher,23992162,2,7,0.0,Q6123150
