,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
14594770,Jerónimo Barrales,14594770,1,26,0.0,Q611888
14595179,United States Senate Select Committee on POW/MIA Affairs,14595179,20,6,77921.30881924636,Q7891350
14603360,Ephraim P. Holmes,14603360,6,6,15946.727355068531,Q992555
14612664,First Vajpayee ministry,14612664,9,18,3680.418786472171,Q5454047
14614536,Curt Miller,14614536,5,57,33294.98333333333,Q5195414
14617024,1968 Chicago riots,14617024,1,6,0.0,Q3588253
14635980,RAC Tourist Trophy,14635980,2,20,1629.2700056674144,Q369546
14652991,Cristian Ansaldi,14652991,8,29,272297.6921059268,Q716089
14659603,Battle of Beth Horon (66),14659603,7,45,8.85714285714286,Q3496783
14660182,Jerry Kill,14660182,4,28,1203.7959735284505,Q6183880
14660986,Dunstable,14660986,4,14,55629.674774968655,Q919778
14661222,Mike Fraser (record producer),14661222,1,46,0.0,Q3313320
14664538,Rangers F.C. in European football,14664538,10,16,20354.220457451494,Q3492737
14667157,Celtic F.C. in European football,14667157,18,16,499186.25754531135,Q5058503
14677944,2006–07 Golden State Warriors season,14677944,2,57,0.0,Q1118428
14678970,T. D. Jakes,14678970,2,24,213529.67817694158,Q845288
14681097,Major League Baseball umpiring records,14681097,2,42,0.0,Q6738203
14681659,William Kamkwamba,14681659,1,7,0.0,Q448964
14684569,Zed Seselja,14684569,33,17,20506.280381601322,Q8068367
14690165,The Phantom Planet,14690165,2,6,11097.0,Q1424708
14697194,Nola Marino,14697194,19,17,680.3778608853413,Q7048144
14699479,Pankaj Singh (cricketer),14699479,1,52,0.0,Q7131295
14708899,Wendi Nix,14708899,2,42,0.0,Q7982510
14711665,List of Delta Sigma Theta sisters,14711665,4,25,122059.31684773561,Q6568734
14718655,Hal Robson-Kanu,14718655,2,26,7629.03392800222,Q2623887
14742854,4 Hours of Silverstone,14742854,7,20,1670.1546947979077,Q1587816
14744053,Graduate Institute of International and Development Studies,14744053,4,3,15.757554650872276,Q691686
14745575,Gamlitz,14745575,1,3,0.0,Q672576
14769579,Archery at the Asian Games,14769579,3,4,14699.87801804313,Q615032
14772307,Elite One Championship,14772307,7,14,18931.390089672142,Q5361930
14781412,Equestrian at the Asian Games,14781412,1,4,0.0,Q862362
14783855,List of Korn band members,14783855,3,25,16639.499999999993,Q4166524
14804256,Tom Collen,14804256,1,57,0.0,Q7815363
14825120,Paleolithic religion,14825120,2,32,398232.0,Q1359199
14834567,Scott Ryan (Australian politician),14834567,28,17,1664.8222109876617,Q7437180
14845041,Hafte Tir bombing,14845041,3,45,5546.0,Q5638475
14847770,Section 44 of the Constitution of Australia,14847770,17,17,27651.392331634448,Q7444616
14860903,Brad Ebert,14860903,2,43,5.5843434343434355,Q16233113
14901232,Proust Questionnaire,14901232,2,7,0.0,Q2668567
14906673,Republic-Ford JB-2,14906673,1,6,0.0,Q620224
14919682,List of 2007 albums,14919682,3,7,55469.0,Q6605532
14932561,Jaime Herrera Beutler,14932561,2,19,0.0,Q168592
14935178,John Wilson (conductor),14935178,1,52,0.0,Q6264513
14936656,The Paul McCartney World Tour,14936656,1,65,0.0,Q3988655
14938552,Aryono Miranat,14938552,5,31,4745.5977140725945,Q718094
14944846,United States at the 2008 Summer Olympics,14944846,19,27,2731428.125831558,Q140185
14947974,Bon Secours Sisters,14947974,4,54,424.4016406797561,Q3511789
14956919,Rocco Granata,14956919,2,25,11097.0,Q1345844
14973219,Regional organization,14973219,2,32,32517.182467311108,Q4120211
15054477,2008 Alabama Crimson Tide football team,15054477,6,28,175711.016006286,Q4610477
15056294,David Colquhoun,15056294,4,62,33285.00000000001,Q5232491
15069419,Philippine Organic Act (1902),15069419,1,32,0.0,Q7185186
15100199,Yanina Wickmayer,15100199,33,27,59746.239824714015,Q228983
15119761,Dave Clawson,15119761,5,28,9252.703108387292,Q5228543
15128648,Omnium,15128648,6,4,3117.7795066575454,Q1808956
15130165,Tomáš Hubočan,15130165,4,16,2961.812538175454,Q603051
15137129,Charles G. Boyd,15137129,6,6,6920.011644032605,Q5077913
15151405,Puerto Lumbreras,15151405,1,41,0.0,Q613784
15169939,Louis Billot,15169939,2,54,3500.095774366795,Q1361439
15195865,History of human rights,15195865,3,36,36680.63307668692,Q3492941
15202242,Tina McIntyre,15202242,6,59,40672.833333334,Q7807931
15240336,Donald Burton,15240336,2,1,0.0,Q2705446
15255644,Ivan Radovanović,15255644,6,29,25387.06966920892,Q722916
15267650,Jamie Roberts,15267650,11,14,174166.31496001958,Q449012
15271640,Lukáš Lacko,15271640,6,27,1579.2503745986257,Q440514
15272343,Monica Niculescu,15272343,13,27,739.9331260153185,Q230346
15272880,Little Caesar (film),15272880,1,2,0.0,Q1199222
15279739,USS Fitzgerald,15279739,1,6,0.0,Q1806646
15290537,Karsten Braasch,15290537,3,27,576.9295102930344,Q63383
15300246,Debbie Dingell,15300246,11,6,21829.321112772268,Q5248232
15300612,Spygate (NFL),15300612,4,42,241921.09326251294,Q4608979
15327682,Waleed Zuaiter,15327682,1,5,0.0,Q59361
15362097,Migjen Basha,15362097,8,26,45366.31920599822,Q1467831
15370623,1967 USS Forrestal fire,15370623,22,6,605450.2760199226,Q1374042
15373239,Villanova Wildcats football,15373239,6,28,4687.5605100526745,Q7930885
15384087,Terms of Endearment (The X-Files),15384087,2,47,0.0,Q7702907
15426712,Jacksonville Landing,15426712,4,11,11668.584435280103,Q6118004
15438337,Rogue trader,15438337,2,62,0.0,Q2857744
15442092,Hard Call,15442092,32,6,46.96705509969173,Q5655148
15474853,List of New England Patriots first-round draft picks,15474853,3,42,0.0,Q6591773
15479631,Michael Jackson videography,15479631,14,66,13626.234205100296,Q2463336
15485731,1968 Democratic National Convention protest activity,15485731,11,6,205130.51235698373,Q4381720
15529179,List of Melbourne Storm players,15529179,2,14,15791.799829284593,Q6589784
15536345,Stuart_Starky,15536345,4,6,0.941863711001642,-1
15551996,Carla Suárez Navarro,15551996,8,27,58155.83323686332,Q230260
15563818,Rostock-Lichtenhagen riots,15563818,2,32,0.0,Q780058
15579309,Hurricane Emilia (1994),15579309,3,9,1.3626373626373627,Q5947487
15603278,Farogh Naseem,15603278,10,18,7275.187470210673,Q5436115
15607846,The Onion Field (film),15607846,2,8,11097.0,Q3138900
15611519,Radical politics,15611519,1,19,0.0,Q14850797
15616414,List of rugby union test caps leaders,15616414,7,14,31077.111588155985,Q1671401
15616803,Chris Gimenez,15616803,1,42,0.0,Q2964720
15636169,Ernest C. Brace,15636169,7,6,1888.5046450752723,Q5392864
15637786,Climate of Chile,15637786,1,6,0.0,Q4223621
15647067,Evgeniya Rodina,15647067,5,27,21089.70211160871,Q258950
15652814,Gaëtan Bong,15652814,2,29,11097.0,Q128889
15671610,"List of municipalities in Sullivan County, Pennsylvania",15671610,7,19,15020.46980605812,Q6629665
15685373,List of San Antonio Spurs seasons,15685373,6,57,0.0,Q3647426
15687281,Benoît Costil,15687281,1,16,0.0,Q818111
15697887,Miguel Britos,15697887,8,26,23529.26457217166,Q605539
15701765,Elderson Echiéjilé,15701765,2,16,11097.0,Q370568
15706527,Peace movement,15706527,5,50,404809.4050310127,Q708312
15708657,Giallo (film),15708657,8,5,77637.0,Q2399930
15720083,Synchrony and diachrony,15720083,1,32,0.0,Q1208048
15726039,Connie Gilchrist,15726039,1,53,0.0,Q510642
15747600,Jesse Little,15747600,7,20,11829.295996661995,Q16240065
15754443,China at the 2008 Summer Olympics,15754443,21,31,1145421.7922970029,Q146621
15755498,Chief Whip of the Labour Party,15755498,4,59,17513.176042137104,Q6467390
15759687,Blase J. Cupich,15759687,16,54,16252.79268874206,Q556737
15780462,Bhuma Nagi Reddy,15780462,2,55,0.0,Q4902138
15796209,2008 Kosovo declaration of independence,15796209,8,41,1241923.3818234212,Q861510
15799422,Branded (1950 film),15799422,1,2,0.0,Q3032792
15820926,Gary Numan discography,15820926,1,16,0.0,Q5525676
15852073,Luis Robles,15852073,2,26,8279.886771255817,Q1333623
15855368,Faith of My Fathers,15855368,42,6,106578.25313049703,Q5431271
15870439,Motif (narrative),15870439,5,45,107918.72999802501,Q1697305
15877556,Masood Khan,15877556,1,18,0.0,Q6783841
15897746,National Highway 65 (India),15897746,2,55,33285.00000000001,Q3524362
15898574,John McCain lobbyist controversy,15898574,30,6,1102.1216202936107,Q6247428
15914850,Gregory B. Craig,15914850,7,22,659535.1534682364,Q5605452
15941953,Mary Throne,15941953,2,22,0.0,Q6780834
15942105,Michaelia Cash,15942105,43,17,44668.859485807334,Q572783
15942611,Israel Dagg,15942611,7,14,74927.04969767183,Q135385
15948510,Agriculture in the Philippines,15948510,10,32,43665.53489676297,Q17011542
15950676,The Libertines discography,15950676,9,44,459155.3121825418,Q2921171
15952430,Peter Pan (1950 musical),15952430,15,1,11100.107142857143,Q7176280
15960962,Rene Ranger,15960962,2,14,0.0,Q3425307
15961858,United States–Vietnam relations,15961858,11,6,457185.996849032,Q1582526
15964312,2003 Lunar New Year Cup,15964312,1,29,0.0,Q4601554
15968365,Wood Beez (Pray Like Aretha Franklin),15968365,35,25,11300.328891194204,Q8032162
15970742,United States free-trade agreements,15970742,3,32,79.75711427314599,Q7892492
15982427,Jonathan S. Bush,15982427,1,6,0.0,Q6274305
15994099,Philippines–United States relations,15994099,4,6,56990.43793697879,Q6361000
16016859,Seydou Doumbia,16016859,6,16,57085.62430790548,Q299244
16029555,Early life and military career of John McCain,16029555,85,6,3003364.83604585,Q5326846
16029864,"House and Senate career of John McCain, until 2000",16029864,61,6,446652.6530789677,Q5913832
16029973,II Trill,16029973,5,2,9241.51814577304,Q4354881
16030865,"United States Senate career of John McCain, 2001–2014",16030865,56,6,90568.43566020724,Q7450024
16032365,Anthony Caruso (actor),16032365,1,47,0.0,Q2852826
16038764,Codalet,16038764,1,54,0.0,Q1110132
16039767,Cultural and political image of John McCain,16039767,46,6,55797.85591478787,Q5193257
16043222,Max Chilton,16043222,10,30,508224.76384308893,Q613590
16045167,Jack La Rue,16045167,1,8,0.0,Q3157239
16047605,The Story of Temple Drake,16047605,5,8,27740.0,Q784066
16075960,Remote Area Medical,16075960,1,28,0.0,Q7312084
16077061,Mark Weitz,16077061,4,47,4429.233333331585,Q6770279
16079702,Cativá,16079702,2,6,0.0,Q4977479
16092970,Eastern Idaho State Fair,16092970,1,41,0.0,Q5330205
16098594,List of retired Pacific typhoon names,16098594,7,19,13.451973250249111,Q845450
16126047,Jim Himes,16126047,2,25,0.0,Q1689111
16145910,Ádám Szalai,16145910,7,16,140954.3073549123,Q249572
16151965,Hensley & Co.,16151965,9,6,36.17938115088355,Q5731372
16152986,Eden Hazard,16152986,8,26,290763.2473477492,Q214204
16161655,Jim Hensley,16161655,9,6,2975.0838478975807,Q6195563
16166136,David Schweikert,16166136,36,6,193407.21913266112,Q1176561
16174922,Energy subsidy,16174922,1,32,0.0,Q5377219
16204432,Ronald J. Zlatoper,16204432,3,6,501.9948790786885,Q7364984
16207069,Motion (parliamentary procedure),16207069,1,35,0.0,Q452237
16213055,Nurul Izzah Anwar,16213055,4,3,121967.0,Q7070314
16215465,Scott Redding,16215465,9,30,17206.62436495513,Q369871
16225631,States headed by Elizabeth II,16225631,1,41,0.0,Q3140394
16234440,Media planning,16234440,2,1,99801.0,Q1250104
16238638,List of UEFA Super Cup winning managers,16238638,17,23,8588.033458923956,Q2587871
16255302,Nenad Tomović,16255302,2,16,0.0,Q2078886
16262723,The Last of Mrs. Cheyney (1937 film),16262723,1,0,0.0,Q201713
16276669,Höcker Album,16276669,3,45,11097.0,Q1192047
16276878,Republic of China at the Olympics,16276878,3,4,15998.176653019824,Q10942619
16304850,U.S. Route 2 in Michigan,16304850,11,24,6080.274725666111,Q449983
16304859,U.S. Route 45 in Michigan,16304859,18,24,689827.1979361107,Q2351374
16307749,Daniel Sackheim,16307749,2,1,0.0,Q3014648
16309270,List of UEFA club competition winning managers,16309270,2,26,0.0,Q1123738
16311036,Santiago Giraldo,16311036,6,27,250.82974280389067,Q357335
16326880,Bakari Sellers,16326880,6,2,33285.0,Q4849014
16331099,Worth the Fighting For,16331099,36,6,26328.19192319248,Q8037188
16339823,Dan Seymour,16339823,4,0,24.66666666666666,Q953504
16349432,Bryson Goodwin,16349432,7,14,93958.35745368413,Q2927228
16349591,Laura Bassett,16349591,7,59,3247.047120657324,Q10875
16359952,2000–01 Euroleague,16359952,3,57,0.25,Q590580
16367787,Arthur Sinodinos,16367787,33,17,12604.347391229598,Q4800293
16368418,A.F.C. Liverpool,16368418,2,26,11097.0,Q18552
16390201,List of Minnesota Vikings head coaches,16390201,1,28,0.0,Q6590447
16405140,Dimitris Melissanidis,16405140,6,16,2982.9486465572695,Q5277654
16407959,My Country My Life,16407959,2,18,0.0,Q15601109
16426769,Jonathan Davis and the SFA,16426769,4,25,27732.999999999993,Q825290
16484261,Anastasija Sevastova,16484261,23,27,17721.570919163245,Q232445
16493011,Molly Larkey,16493011,1,25,0.0,Q6896614
16513334,Electoral history of John McCain,16513334,39,6,4792.771359515077,Q5356338
16519872,Jordi Gómez,16519872,2,29,33284.99999999999,Q443770
16577827,List of Tampa Bay Buccaneers head coaches,16577827,3,28,22193.0,Q6599093
16593230,Millennium (The X-Files),16593230,8,47,5546.166666666665,Q6858781
16594487,Ehsan Jafri,16594487,1,18,0.0,Q5348650
16608523,Clare Curran,16608523,1,17,0.0,Q5126149
16617487,Theodor Gebre Selassie,16617487,1,26,0.0,Q299750
16652771,Cyril Rioli,16652771,4,43,548.4402347759199,Q5200860
16653302,Yellowstone Kelly,16653302,4,47,16644.499999999996,Q225962
16653517,Martin Luther and antisemitism,16653517,3,45,88720.0,Q6776093
16655592,Joanna Rowsell Shand,16655592,2,4,3021.172043308269,Q272531
16675572,Genzebe Dibaba,16675572,4,4,22638.440209280274,Q457099
16678921,Vietnam Veterans Against John McCain,16678921,30,6,968.9203015572712,Q7928560
16686565,Attorney-General for Pakistan,16686565,1,18,0.0,Q4818650
16690211,Bloc Party discography,16690211,11,44,2787.0347769173723,Q2393669
16693225,Mitchell Rales,16693225,1,41,0.0,Q6881360
16704844,Jam Mohammad Yousaf,16704844,1,18,0.0,Q6127072
16714741,2008 Utah Utes football team,16714741,6,28,41464.78982968512,Q4612180
16721718,Demographics of Florida,16721718,9,19,5268.931970864762,Q3044244
16730504,Deep-water coral,16730504,2,32,0.0,Q2741984
16731978,Human skeletal changes due to bipedalism,16731978,9,32,4351.013888888637,Q3309407
16738000,Marcellus Formation,16738000,1,6,0.0,Q1554536
16754989,Samuel Story,16754989,2,41,0.0,Q2269322
16761347,United States Senate career of Barack Obama,16761347,9,6,3267.5882693653066,Q7891359
16765912,Demographics of Arizona,16765912,2,6,11097.0,Q5255981
16775284,K. N. Govindacharya,16775284,8,18,0.14545454545454545,Q6323646
16777733,Luís Neto,16777733,3,29,259942.8400171811,Q428603
16786378,James Davison,16786378,1,30,0.0,Q1446104
16794589,Kim Hak-bum,16794589,1,26,0.0,Q624276
16796398,Vehicle registration plates of Illinois,16796398,1,41,0.0,Q7918497
16798222,František Kriegel,16798222,9,36,228.2316985604603,Q362919
16803137,Meghan McCain,16803137,39,6,16887.587076184787,Q461063
16886230,Lorenzo Quinn,16886230,1,1,0.0,Q6059669
16907401,Fishing dredge,16907401,2,6,11096.999999999996,Q1160830
16936274,Ryan Harrison,16936274,16,27,142330.25035322367,Q53563
16938566,Antisemitism in Europe,16938566,6,45,317399.30977899005,Q4775242
16940558,1989–90 Football League,16940558,1,26,0.0,Q9260067
16943988,Fancy Free (ballet),16943988,16,1,46452.84819619908,Q1395476
16950797,India at the 2002 Commonwealth Games,16950797,2,4,0.0,Q16847233
16955171,Faith of My Fathers (film),16955171,34,6,26366.145156599185,Q5431275
16973701,Jason Flom,16973701,1,25,0.0,Q3525303
16988834,Marc Lamont Hill,16988834,1,28,0.0,Q6755685
16990796,1935–36 Football League,16990796,1,26,0.0,Q683989
17013669,Spiritual Leader of the Nation of Argentina,17013669,4,8,130.5246640665524,Q7578108
17018831,Michele Civetta,17018831,1,5,0.0,Q6836717
17020909,QF 1-pounder pom-pom,17020909,1,6,0.0,Q5958882
17030706,List of Mil Mi-24 variants,17030706,3,50,287914.0,Q6850331
17036006,Christian Noboa,17036006,1,16,0.0,Q468083
17044874,North American FJ-1 Fury,17044874,2,6,11097.0,Q965736
17052516,Nukri Revishvili,17052516,1,16,0.0,Q529676
17059047,Alan Kerins,17059047,1,54,0.0,Q4707041
17063745,Josef Smrkovský,17063745,8,36,227.69836522712694,Q561468
17096085,Heather Bresch,17096085,1,42,0.0,Q5693758
17097666,Byron Mallott,17097666,1,22,0.0,Q5004419
17107916,Trucker (film),17107916,1,5,0.0,Q3541085
17108458,Unlawful Activities (Prevention) Act,17108458,6,55,303132.8317493845,Q3258610
17114380,Scott Wagstaff,17114380,2,26,0.0,Q7437455
17123089,Dejerine–Roussy syndrome,17123089,2,23,0.0,Q2408715
17135201,Notre Dame–USC football rivalry,17135201,10,28,14522.743420220568,Q7063516
17137421,Indrans,17137421,6,40,188462.49999999997,Q6026949
17144990,Josh Sitton,17144990,1,28,0.0,Q2074547
17146416,Erik Walden,17146416,1,20,0.0,Q3056582
17157941,Brentford Community Stadium,17157941,1,26,0.0,Q4961609
17158624,Jim Molan,17158624,2,17,0.0,Q6196985
17161669,Ministry of Defence (Pakistan),17161669,11,18,8159.239967685424,Q169217
17161779,Ministry of Defence Production (Pakistan),17161779,9,18,32.15162337662338,Q6866768
17169295,Wes Streeting,17169295,3,59,22.273809523809522,Q7983764
17174855,Taybarns,17174855,3,14,0.0,Q7689759
17180086,Triplemanía,17180086,13,40,354401.41968002036,Q7843547
17201797,Ministry of States and Frontier Regions (Pakistan),17201797,9,18,15979.372001401818,Q6867561
17206292,Gorkys Hernández,17206292,1,42,0.0,Q3111066
17206485,Canada–United States trade relations,17206485,5,6,182584.29787052065,Q5029622
17209491,Bill Ayers 2008 presidential election controversy,17209491,9,6,7515.573817791336,Q4907973
17215073,The Unnatural (The X-Files),17215073,4,47,188377.0,Q7771671
17216640,List of Buffalo Bills head coaches,17216640,1,11,0.0,Q6565162
17222215,Social spider,17222215,1,48,0.0,Q4430278
17247973,Death and state funeral of Muhammad Zia-ul-Haq,17247973,7,18,19894.162707448108,Q5247504
17264153,List of Super League records,17264153,1,14,0.0,Q17016996
17300965,Sekope Kepu,17300965,3,14,33633.00342899632,Q2064248
17306199,Hervé Renard,17306199,2,29,11097.0,Q463158
17325401,"Teoc, Mississippi",17325401,6,6,1463.188760175533,Q3983832
17370522,2008–09 Manchester City F.C. season,17370522,5,29,66564.0,Q3844282
17380953,Sultan Al-Hebshi,17380953,1,4,0.0,Q740311
17380995,Russian Grand Prix,17380995,5,30,1481.782860324716,Q173271
17381885,Drake Younger,17381885,12,40,34590.621929308276,Q504575
17383511,1996–97 Houston Rockets season,17383511,1,57,0.0,Q3787120
17393193,Peter Polansky,17393193,16,27,43234.79142870746,Q1943147
17409466,Vicki Iseman,17409466,2,6,0.0,Q7925411
17417322,Selena Royle,17417322,1,53,0.0,Q529503
17423741,VM reactor,17423741,1,50,0.0,Q2537427
17431497,Joe McCain,17431497,37,6,19579.15139745238,Q6211184
17433237,2008 UEFA Super Cup,17433237,16,23,0.0,Q899031
17437828,Timeline of major famines in India during British rule,17437828,1,18,0.0,Q2011684
17459819,Manuel Valls,17459819,3,45,145973.71664339834,Q10287
17512545,Federal tax revenue by state,17512545,1,19,0.0,Q5440559
17543072,Fernando Varela (Cape Verdean footballer),17543072,7,16,8954.107984092047,Q2699502
17544630,Mark McKinnon,17544630,3,6,0.0,Q6768821
17545115,Tendai Mtawarira,17545115,2,14,11097.0,Q441972
17570342,Rodeo queen,17570342,1,6,0.0,Q7356559
17570401,1988 Holiday Bowl,17570401,4,13,0.0,Q4584471
17582050,Political party strength in Arizona,17582050,19,6,51539.996025904235,Q7210368
17583689,Political party strength in Florida,17583689,16,19,9391.069998631556,Q7210375
17593929,Office of Legislative Affairs (United States Navy),17593929,9,6,2782.996939822932,Q7079260
17605386,Ben Franks,17605386,2,14,0.0,Q816494
17611077,List of Tennessee Titans head coaches,17611077,1,11,0.0,Q6599282
17625858,Battle of Loznica (1941),17625858,6,41,21957.291705027455,Q1563435
17626789,1929 Hebron massacre,17626789,1,22,0.0,Q1417490
17636704,1992–93 Manchester United F.C. season,17636704,8,26,67910.82644755393,Q4480021
17637354,Stephen Darby,17637354,1,14,0.0,Q357977
17647263,Ramazan Özcan,17647263,3,26,20676.60112227488,Q285685
17649625,Earmark (politics),17649625,11,6,30849.498346189273,Q5326920
17657180,MTV Video Music Award for Best Collaboration,17657180,38,10,52699.02740044728,Q1161114
17679324,Jérémy Chardy,17679324,22,27,26848.208786735417,Q176577
17688682,Suicide Season,17688682,6,34,22186.250000000004,Q1577932
17691224,Lucía Topolansky,17691224,2,3,0.0,Q977078
17697576,List of Denver Broncos head coaches,17697576,2,11,11097.0,Q6568795
17717526,Polona Hercog,17717526,2,27,394.5515812135355,Q229079
17718706,Pilot (The Big Bang Theory),17718706,7,67,2.5,Q2495939
17723827,Étienne Capoue,17723827,10,26,258862.0682649776,Q60595
17747945,N. Shankar,17747945,2,55,0.0,Q7037713
17752681,John McCain (disambiguation),17752681,8,6,1819.6322585174532,Q417171
17780110,Electoral history of Barack Obama,17780110,11,6,3844.5191582409134,Q5356277
17780763,Howard Government,17780763,48,17,86610.97223014364,Q5919788
17785693,Joe Tomane,17785693,2,14,8352.438672763443,Q6287450
17817946,Christopher Rungkat,17817946,3,27,44379.0,Q5113178
17827583,Microcastle,17827583,1,44,0.0,Q3281837
17827724,Acid Queen,17827724,1,25,0.0,Q1768318
17828980,Renjith Maheshwary,17828980,3,4,4776.97461060269,Q946046
17831658,2008 MTV Video Music Awards,17831658,40,10,69299.23223485208,Q745807
17839198,Stefanos Athanasiadis,17839198,1,16,0.0,Q1446662
17841469,Dallas Cowboys Radio Network,17841469,2,11,0.0,Q5211305
17844659,Leilani Mitchell,17844659,3,57,7106.291138747395,Q3229189
17866864,Carol McCain,17866864,48,6,153696.41775415887,Q5044466
17868447,List of stories set in a future now past,17868447,2,6,22192.0,Q6641499
17873637,Joe McIntyre (Coronation Street),17873637,4,59,14793.666666664309,Q6211263
17889394,Svetlana Radzivil,17889394,4,4,3668.655794896899,Q453642
17910806,Duncan D. Hunter,17910806,10,22,11322.689225048234,Q540521
17920518,Chandni Chowk (Lok Sabha constituency),17920518,1,18,0.0,Q5071226
17922710,Anton Reinthaller,17922710,2,3,0.0,Q87474
17922891,Christian Porter,17922891,34,17,8444.588140501204,Q5110039
17923784,Will Buckley (footballer),17923784,4,56,79064.69999999269,Q2079296
17930459,McCain (surname),17930459,13,6,47141.46570433357,Q16876647
17951322,The Bat Whispers,17951322,5,47,0.0,Q3985804
17974245,Peter Kirsanow,17974245,1,22,0.0,Q7175220
17977305,Oleksandr Turchynov,17977305,14,16,14783.022299304275,Q15850
17987574,Gandhinagar (Lok Sabha constituency),17987574,8,18,1836.066882113914,Q5520735
17993892,Nesta Carter,17993892,2,4,10.941870156846937,Q1699
18006173,Foster Friess,18006173,9,22,516067.7318237557,Q16105332
18010540,Zöe Salmon,18010540,1,25,0.0,Q8076063
18014198,Bruno Soares,18014198,6,27,8857.028093838257,Q286185
18017829,Matt Riddle,18017829,18,40,99977.69145829107,Q3867244
18030221,John Judd,18030221,2,30,0.0,Q173983
18034580,Carolina Liar,18034580,3,10,66552.0,Q948216
18078455,Adam Jones,18078455,1,11,0.0,Q539199
18096774,Arthur Ryan,18096774,2,32,0.0,Q4800197
18099516,Ann E. Dunwoody,18099516,4,6,13906.355749626317,Q467308
18109014,Balrampur (Lok Sabha constituency),18109014,9,18,13658.108768113672,Q4852521
18110890,Allahabad (Lok Sabha constituency),18110890,8,18,10.108979908979908,Q4730342
18116085,Buffalo Bills Radio Network,18116085,2,24,8159.304733448177,Q4985666
18132536,Jodie Broughton,18132536,10,14,1.602788877788878,Q6207949
18134498,Detroit Lions Radio Network,18134498,3,24,21357.659613506396,Q5265963
18149943,Courage Mountain,18149943,1,43,0.0,Q959194
18162467,Lost in Yonkers (film),18162467,37,49,2312.333084630577,Q6684435
18162734,The Culpepper Cattle Co.,18162734,2,0,11097.0,Q12110972
18170010,Age requirements in gymnastics,18170010,2,53,4801.289996226577,Q4691927
18177632,Danny Castillo,18177632,5,9,14815.699999997914,Q5220212
18177880,Darren Chester,18177880,13,17,1770.160826474219,Q5224839
18183579,Atari Democrat,18183579,1,0,0.0,Q753611
18183850,Bojana Jovanovski Petrović,18183850,3,27,12922.285396641297,Q239671
18184846,Taunsa Sharif,18184846,3,18,22193.0,Q3243471
18223552,1993–94 Manchester United F.C. season,18223552,7,26,4436.399999998998,Q3844348
18224960,Climate of Massachusetts,18224960,1,19,0.0,Q5133565
18239606,Reino Häyhänen,18239606,2,22,11097.0,Q3932253
18253565,Myint Swe (general),18253565,6,32,2549.993777860293,Q3331362
18261212,Biogenesis (The X-Files),18261212,3,47,166245.0,Q4914838
18262913,William H. McRaven,18262913,8,18,69965.90467641079,Q522205
18268097,Filip Krajinović,18268097,4,27,22192.999999999996,Q178244
18270508,The Sixth Extinction (The X-Files),18270508,8,47,155176.16666666663,Q7764574
18272419,Hungry (The X-Files),18272419,8,47,11097.166666666662,Q4142089
18273746,Rush (The X-Files),18273746,6,47,0.0,Q7380679
18275564,The Goldberg Variation (The X-Files),18275564,7,47,0.16666666666666666,Q4103813
18276584,Orison (The X-Files),18276584,8,47,11097.166666666662,Q7102837
18292460,Hush money,18292460,3,22,0.0,Q5949242
18295134,Call Me (Aretha Franklin song),18295134,47,25,10601.637984639376,Q3650801
18297452,Adam Bandt,18297452,10,17,178.77832953906997,Q4678672
18299009,Northern line extension to Battersea,18299009,3,14,0.0,Q7059233
18332638,Mercury (song),18332638,11,44,3429.7377515207268,Q6818592
18332952,Steven Zuber,18332952,8,16,24065.13423926496,Q673702
18333832,The Last Mistress,18333832,2,5,0.0,Q687227
18355260,Jonathan Horton,18355260,4,53,0.0,Q762239
18366094,Beaumont-Hamel Newfoundland Memorial,18366094,2,6,11097.0,Q813418
18371438,Nicholas Jonas (album),18371438,4,10,0.0,Q1575797
18375403,1988 Notre Dame Fighting Irish football team,18375403,11,28,274065.7364795042,Q4584594
18407485,Democratic and liberal support for John McCain in 2008,18407485,5,6,1479.7471595959332,Q5255875
18408462,Lilly Ledbetter Fair Pay Act of 2009,18408462,4,9,160623.43290618347,Q6548367
18415254,Southern Methodist University football scandal,18415254,3,28,10333.743431474375,Q1471791
18416379,Sock It To Me,18416379,1,25,0.0,Q16874001
18420346,Inter Milan in European football,18420346,5,16,4875.7769739247215,Q2433542
18443900,Sein und Zeit (The X-Files),18443900,3,47,11096.999999999996,Q7446835
18449922,Northwestern State Demons and Lady Demons,18449922,3,28,1511.3179442622045,Q7060379
18455690,1999 Major League Baseball draft,18455690,4,42,37220.258701047154,Q4594876
18465265,Brown Ideye,18465265,2,31,42589.73419573689,Q266436
18488743,Hare Ram,18488743,3,55,0.0,Q5656743
18496195,Gwalior (Lok Sabha constituency),18496195,8,18,1.5714285714285714,Q3634165
18497463,Venados F.C.,18497463,2,16,0.0,Q1570578
18504248,Melanie Oudin,18504248,4,27,874.5699523110554,Q30787
18517163,Vidisha (Lok Sabha constituency),18517163,6,18,0.3333333333333333,Q7928100
18532468,Morten Tyldum,18532468,1,0,0.0,Q3425142
18541890,Martin Kosleck,18541890,1,1,0.0,Q114683
18542428,Susan Bayh,18542428,1,6,0.0,Q7647557
18544561,2008 Western & Southern Financial Group Masters – Singles,18544561,3,27,1749.9392558933919,Q2402025
18560748,Closure (The X-Files),18560748,3,47,1.0,Q5135516
18564872,George Cash,18564872,1,17,0.0,Q5537741
