,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class
9557,1.0,11931611.0,Preeya Kalidas,0.0,Q1240118,Geography.Regions.Europe.Northern_Europe,0.0,18.0
9558,2.0,11962266.0,Glossary of baseball (C),1.0000100135803223,Q5571735,Culture.Sports,4646.0,42.0
9559,1.0,11962934.0,Glossary of baseball (T),1.0000100135803223,Q5571757,Culture.Sports,0.0,30.0
9560,3.0,11964154.0,2007–08 Seattle SuperSonics season,0.9988764524459839,Q3881397,Culture.Sports,0.0,31.0
9561,3.0,11964154.0,2007–08 Seattle SuperSonics season,0.49901001358032226,Q3881397,Geography.Regions.Americas.North_America,0.0,31.0
9562,1.0,11966652.0,Chabad house,0.9937201142311096,Q2063700,Culture.Philosophy_and_religion,0.0,33.0
9563,1.0,11966652.0,Chabad house,0.11280541121959686,Q2063700,History_and_Society.Education,0.0,33.0
9564,1.0,11966652.0,Chabad house,0.10088862478733063,Q2063700,History_and_Society.Business_and_economics,0.0,33.0
9565,1.0,12021567.0,Murder of Benjamin Hermansen,0.4532718360424042,Q4567487,History_and_Society.Politics_and_government,0.0,17.0
9566,1.0,12021567.0,Murder of Benjamin Hermansen,0.18714269995689392,Q4567487,Culture.Biography.Biography*,0.0,17.0
9567,1.0,12021567.0,Murder of Benjamin Hermansen,0.18495945835113525,Q4567487,Geography.Regions.Europe.Europe*,0.0,17.0
9568,1.0,12021567.0,Murder of Benjamin Hermansen,0.14034625887870789,Q4567487,Culture.Philosophy_and_religion,0.0,17.0
9569,1.0,12021567.0,Murder of Benjamin Hermansen,0.1294127255678177,Q4567487,History_and_Society.Military_and_warfare,0.0,17.0
9570,1.0,12021567.0,Murder of Benjamin Hermansen,0.0,Q4567487,Geography.Regions.Europe.Northern_Europe,0.0,17.0
9571,1.0,12021567.0,Murder of Benjamin Hermansen,0.0,Q4567487,Geography.Regions.Europe.Western_Europe,0.0,17.0
9572,1.0,12021567.0,Murder of Benjamin Hermansen,0.0,Q4567487,Geography.Regions.Europe.Eastern_Europe,0.0,17.0
9573,1.0,12021567.0,Murder of Benjamin Hermansen,0.0,Q4567487,Geography.Regions.Americas.North_America,0.0,17.0
9574,3.0,12026584.0,"Woodside, Dudley",0.6992644667625427,Q8033308,Geography.Regions.Europe.Northern_Europe,138554.13767064727,29.0
9575,3.0,12026584.0,"Woodside, Dudley",0.6654205918312073,Q8033308,Geography.Regions.Europe.Europe*,138554.13767064727,29.0
9576,4.0,12046693.0,Gian Piero Ventura,1.0000100135803223,Q2631653,Culture.Biography.Biography*,3303.008374620278,13.0
9577,4.0,12046693.0,Gian Piero Ventura,0.8596737384796143,Q2631653,Culture.Sports,3303.008374620278,13.0
9578,4.0,12046693.0,Gian Piero Ventura,0.0,Q2631653,Geography.Regions.Europe.Southern_Europe,3303.008374620278,13.0
9579,4.0,12046693.0,Gian Piero Ventura,0.0,Q2631653,Geography.Regions.Europe.Europe*,3303.008374620278,13.0
9580,1.0,12064631.0,Mike Winters (comedian),0.993317186832428,Q15072779,Culture.Biography.Biography*,0.0,27.0
9581,1.0,12064631.0,Mike Winters (comedian),0.7879412174224854,Q15072779,Culture.Media.Media*,0.0,27.0
9582,1.0,12064631.0,Mike Winters (comedian),0.2568419873714447,Q15072779,Culture.Media.Music,0.0,27.0
9583,1.0,12064631.0,Mike Winters (comedian),0.0,Q15072779,Geography.Regions.Europe.Northern_Europe,0.0,27.0
9584,1.0,12064631.0,Mike Winters (comedian),0.0,Q15072779,Geography.Regions.Europe.Europe*,0.0,27.0
9585,1.0,12069475.0,Debtor-in-possession financing,0.8706072568893433,Q1729423,STEM.STEM*,0.0,33.0
9586,1.0,12069475.0,Debtor-in-possession financing,0.8670457601547241,Q1729423,STEM.Medicine_&_Health,0.0,33.0
9587,1.0,12069475.0,Debtor-in-possession financing,0.4225146472454071,Q1729423,STEM.Biology,0.0,33.0
9588,1.0,12069475.0,Debtor-in-possession financing,0.3557848632335663,Q1729423,STEM.Space,0.0,33.0
9589,1.0,12069475.0,Debtor-in-possession financing,0.1778208613395691,Q1729423,STEM.Technology,0.0,33.0
9590,1.0,12069475.0,Debtor-in-possession financing,0.16442059183120727,Q1729423,Geography.Regions.Asia.Asia*,0.0,33.0
9591,1.0,12069475.0,Debtor-in-possession financing,0.15611489117145538,Q1729423,History_and_Society.Military_and_warfare,0.0,33.0
9592,1.0,12069475.0,Debtor-in-possession financing,0.11597072333097458,Q1729423,History_and_Society.Society,0.0,33.0
9593,1.0,12069475.0,Debtor-in-possession financing,0.0,Q1729423,Geography.Regions.Asia.Southeast_Asia,0.0,33.0
9594,1.0,12069475.0,Debtor-in-possession financing,0.0,Q1729423,Geography.Regions.Americas.Central_America,0.0,33.0
9595,1.0,12069475.0,Debtor-in-possession financing,0.0,Q1729423,Geography.Regions.Asia.East_Asia,0.0,33.0
9596,1.0,12069475.0,Debtor-in-possession financing,0.0,Q1729423,Geography.Regions.Americas.North_America,0.0,33.0
9597,1.0,12069475.0,Debtor-in-possession financing,0.0,Q1729423,Geography.Regions.Asia.South_Asia,0.0,33.0
9598,6.0,12106166.0,Ljubiša Tumbaković,0.997758150100708,Q1014265,Culture.Biography.Biography*,27846.0,13.0
9599,6.0,12106166.0,Ljubiša Tumbaković,0.9914325475692749,Q1014265,Culture.Sports,27846.0,13.0
9600,6.0,12106166.0,Ljubiša Tumbaković,0.311877357006073,Q1014265,Geography.Regions.Europe.Southern_Europe,27846.0,13.0
9601,6.0,12106166.0,Ljubiša Tumbaković,0.24217800998687744,Q1014265,Geography.Regions.Europe.Europe*,27846.0,13.0
9602,11.0,12122432.0,Marcelo Melo,0.9976133108139038,Q439942,Culture.Biography.Biography*,350860.7828897375,2.0
9603,11.0,12122432.0,Marcelo Melo,0.9964163899421692,Q439942,Culture.Sports,350860.7828897375,2.0
9604,11.0,12122432.0,Marcelo Melo,0.38304929637908935,Q439942,Geography.Regions.Americas.South_America,350860.7828897375,2.0
9605,3.0,12139257.0,2002 Bob Jane T-Marts 1000,0.4976429810523987,Q4599778,Geography.Regions.Oceania,0.0,35.0
9606,3.0,12157024.0,T. A. Gillespie Company Shell Loading Plant explosion,0.9802908897399902,Q7668106,Geography.Regions.Americas.North_America,9291.0,11.0
9607,3.0,12157024.0,T. A. Gillespie Company Shell Loading Plant explosion,0.23935934901237488,Q7668106,History_and_Society.Politics_and_government,9291.0,11.0
9608,3.0,12157024.0,T. A. Gillespie Company Shell Loading Plant explosion,0.21734751760959625,Q7668106,History_and_Society.Military_and_warfare,9291.0,11.0
9609,3.0,12157024.0,T. A. Gillespie Company Shell Loading Plant explosion,0.16452647745609283,Q7668106,STEM.STEM*,9291.0,11.0
9610,5.0,12160900.0,Brooksbank baronets,0.9959398508071899,Q4975071,Culture.Biography.Biography*,37323.74515486951,0.0
9611,5.0,12160900.0,Brooksbank baronets,0.0,Q4975071,Geography.Regions.Europe.Europe*,37323.74515486951,0.0
9612,5.0,12160900.0,Brooksbank baronets,0.0,Q4975071,Geography.Regions.Europe.Northern_Europe,37323.74515486951,0.0
9613,6.0,12164255.0,Kamil Grosicki,0.9984612464904785,Q319884,Culture.Biography.Biography*,90478.53741455564,13.0
9614,6.0,12164255.0,Kamil Grosicki,0.9972090721130371,Q319884,Culture.Sports,90478.53741455564,13.0
9615,6.0,12164255.0,Kamil Grosicki,0.49467848443984985,Q319884,Geography.Regions.Europe.Europe*,90478.53741455564,13.0
9616,6.0,12164255.0,Kamil Grosicki,0.48868183994293213,Q319884,Geography.Regions.Europe.Eastern_Europe,90478.53741455564,13.0
9617,1.0,12171649.0,Cairo spiny mouse,0.9991804361343384,Q253966,STEM.Biology,0.0,37.0
9618,1.0,12171649.0,Cairo spiny mouse,0.9979592561721802,Q253966,STEM.STEM*,0.0,37.0
9619,1.0,12171649.0,Cairo spiny mouse,0.0,Q253966,Geography.Regions.Africa.Africa*,0.0,37.0
9620,1.0,12171649.0,Cairo spiny mouse,0.0,Q253966,Geography.Regions.Oceania,0.0,37.0
9621,5.0,12173324.0,Big-footed mouse,0.9991269707679749,Q1039150,STEM.STEM*,0.0,37.0
9622,5.0,12173324.0,Big-footed mouse,0.9971204400062561,Q1039150,STEM.Biology,0.0,37.0
9623,19.0,12191584.0,Ronald A. Rasband,0.9814634323120117,Q7364620,Culture.Biography.Biography*,249.04038976168118,43.0
9624,19.0,12191584.0,Ronald A. Rasband,0.23935934901237488,Q7364620,Culture.Philosophy_and_religion,249.04038976168118,43.0
9625,19.0,12191584.0,Ronald A. Rasband,0.0,Q7364620,Geography.Regions.Americas.North_America,249.04038976168118,43.0
9626,9.0,12230743.0,Mischa Zverev,0.998309314250946,Q60289,Culture.Biography.Biography*,89379.51918813848,2.0
9627,9.0,12230743.0,Mischa Zverev,0.9748311638832092,Q60289,Culture.Sports,89379.51918813848,2.0
9628,9.0,12230743.0,Mischa Zverev,0.2921159734725952,Q60289,Geography.Regions.Europe.Europe*,89379.51918813848,2.0
9629,9.0,12230743.0,Mischa Zverev,0.0,Q60289,Geography.Regions.Europe.Western_Europe,89379.51918813848,2.0
9630,10.0,12247002.0,Kostas Mitroglou,0.9986850023269653,Q312534,Culture.Sports,143676.75260972313,13.0
9631,10.0,12247002.0,Kostas Mitroglou,0.9979592561721802,Q312534,Culture.Biography.Biography*,143676.75260972313,13.0
9632,10.0,12247002.0,Kostas Mitroglou,0.34290509128570557,Q312534,Geography.Regions.Europe.Europe*,143676.75260972313,13.0
9633,10.0,12247002.0,Kostas Mitroglou,0.09919838809967041,Q312534,Geography.Regions.Europe.Southern_Europe,143676.75260972313,13.0
9634,7.0,12267087.0,"Bruno (footballer, born 1980)",0.9883227348327637,Q440431,Culture.Biography.Biography*,0.0,5.0
9635,7.0,12267087.0,"Bruno (footballer, born 1980)",0.9777238368988037,Q440431,Culture.Sports,0.0,5.0
9636,7.0,12267087.0,"Bruno (footballer, born 1980)",0.0,Q440431,Geography.Regions.Europe.Europe*,0.0,5.0
9637,7.0,12267087.0,"Bruno (footballer, born 1980)",0.0,Q440431,Geography.Regions.Europe.Southern_Europe,0.0,5.0
9638,1.0,12270500.0,Sinthaweechai Hathairattanakool,0.9992059469223022,Q1774608,Culture.Biography.Biography*,0.0,10.0
9639,1.0,12270500.0,Sinthaweechai Hathairattanakool,0.9971204400062561,Q1774608,Culture.Sports,0.0,10.0
9640,1.0,12270500.0,Sinthaweechai Hathairattanakool,0.49860553646087646,Q1774608,Geography.Regions.Asia.Southeast_Asia,0.0,10.0
9641,1.0,12270500.0,Sinthaweechai Hathairattanakool,0.4975088109970093,Q1774608,Geography.Regions.Asia.Asia*,0.0,10.0
9642,1.0,12282937.0,Hernán Barcos,0.9995517134666443,Q934259,Culture.Biography.Biography*,0.0,5.0
9643,1.0,12282937.0,Hernán Barcos,0.9954004287719727,Q934259,Culture.Sports,0.0,5.0
9644,1.0,12282937.0,Hernán Barcos,0.0,Q934259,Geography.Regions.Americas.South_America,0.0,5.0
9645,1.0,12309698.0,Laurent Koscielny,0.9994907379150391,Q1915,Culture.Biography.Biography*,0.0,10.0
9646,1.0,12309698.0,Laurent Koscielny,0.9990700483322144,Q1915,Culture.Sports,0.0,10.0
9647,1.0,12309698.0,Laurent Koscielny,0.4927201142311096,Q1915,Geography.Regions.Europe.Europe*,0.0,10.0
9648,1.0,12309698.0,Laurent Koscielny,0.49016265773773193,Q1915,Geography.Regions.Europe.Western_Europe,0.0,10.0
9649,1.0,12309698.0,Laurent Koscielny,0.0,Q1915,Geography.Regions.Africa.Africa*,0.0,10.0
9650,3.0,12341703.0,2005 Supercheap Auto 1000,0.4976429810523987,Q4604897,Geography.Regions.Oceania,0.0,35.0
9651,1.0,12346194.0,The Dark Side of the Sun (film),0.9715740084648132,Q167051,Culture.Media.Media*,0.0,8.0
9652,1.0,12346194.0,The Dark Side of the Sun (film),0.9553291201591492,Q167051,Culture.Media.Films,0.0,8.0
9653,1.0,12346194.0,The Dark Side of the Sun (film),0.0,Q167051,Geography.Regions.Europe.Europe*,0.0,8.0
9654,2.0,12353111.0,Schizogeny,0.997894287109375,Q7431576,Culture.Media.Television,0.0,30.0
9655,2.0,12353111.0,Schizogeny,0.9972950220108032,Q7431576,Culture.Media.Media*,0.0,30.0
9656,3.0,12491940.0,2004 Bob Jane T-Marts 1000,0.4976429810523987,Q4602556,Geography.Regions.Oceania,0.0,35.0
9657,5.0,12529914.0,Matthew Shepard Foundation,0.8354935646057129,Q6791219,History_and_Society.Society,4647.0,21.0
9658,5.0,12529914.0,Matthew Shepard Foundation,0.6859594583511353,Q6791219,History_and_Society.Education,4647.0,21.0
9659,5.0,12529914.0,Matthew Shepard Foundation,0.6859594583511353,Q6791219,History_and_Society.Business_and_economics,4647.0,21.0
9660,5.0,12529914.0,Matthew Shepard Foundation,0.42315183782577515,Q6791219,Geography.Regions.Americas.North_America,4647.0,21.0
9661,5.0,12529914.0,Matthew Shepard Foundation,0.18714269995689392,Q6791219,History_and_Society.Politics_and_government,4647.0,21.0
9662,5.0,12529914.0,Matthew Shepard Foundation,0.16027602553367615,Q6791219,History_and_Society.Military_and_warfare,4647.0,21.0
9663,3.0,12539474.0,Reinaldo Rueda,0.9959398508071899,Q663127,Culture.Biography.Biography*,9291.0,5.0
9664,3.0,12539474.0,Reinaldo Rueda,0.9748311638832092,Q663127,Culture.Sports,9291.0,5.0
9665,3.0,12539474.0,Reinaldo Rueda,0.23006861114501953,Q663127,Geography.Regions.Americas.South_America,9291.0,5.0
9666,3.0,12539474.0,Reinaldo Rueda,0.11921291798353195,Q663127,Culture.Biography.Women,9291.0,5.0
9667,1.0,12541729.0,Amy Schumer,0.9986850023269653,Q4749380,Culture.Biography.Biography*,0.0,14.0
9668,1.0,12541729.0,Amy Schumer,0.8740872144699097,Q4749380,Culture.Biography.Women,0.0,14.0
9669,1.0,12541729.0,Amy Schumer,0.4301573634147644,Q4749380,Culture.Media.Media*,0.0,14.0
9670,1.0,12541729.0,Amy Schumer,0.28167252445220947,Q4749380,Geography.Regions.Americas.North_America,0.0,14.0
9671,1.0,12541729.0,Amy Schumer,0.20690405368804932,Q4749380,Culture.Literature,0.0,14.0
9672,1.0,12541729.0,Amy Schumer,0.1520422399044037,Q4749380,Culture.Media.Entertainment,0.0,14.0
9673,3.0,12569297.0,Yoroi-dōshi,0.46102678775787354,Q1273994,STEM.STEM*,9291.0,17.0
9674,3.0,12569297.0,Yoroi-dōshi,0.1294127255678177,Q1273994,Culture.Visual_arts.Visual_arts*,9291.0,17.0
9675,3.0,12569297.0,Yoroi-dōshi,0.1067005917429924,Q1273994,History_and_Society.Transportation,9291.0,17.0
9676,3.0,12569297.0,Yoroi-dōshi,0.0,Q1273994,Geography.Regions.Europe.Europe*,9291.0,17.0
9677,3.0,12569297.0,Yoroi-dōshi,0.0,Q1273994,Geography.Regions.Asia.Asia*,9291.0,17.0
9678,1.0,12579987.0,Van T. Barfoot,0.998309314250946,Q1772240,Culture.Biography.Biography*,0.0,43.0
9679,1.0,12579987.0,Van T. Barfoot,0.9963027834892273,Q1772240,History_and_Society.Military_and_warfare,0.0,43.0
9680,1.0,12579987.0,Van T. Barfoot,0.46490960025787353,Q1772240,Geography.Regions.Americas.North_America,0.0,43.0
9681,1.0,12579987.0,Van T. Barfoot,0.0,Q1772240,Geography.Regions.Asia.Asia*,0.0,43.0
9682,1.0,12579987.0,Van T. Barfoot,0.0,Q1772240,Geography.Regions.Asia.Southeast_Asia,0.0,43.0
9683,1.0,12652521.0,Rancho Deluxe,0.9954004287719727,Q3418783,Culture.Media.Films,0.0,30.0
9684,1.0,12652521.0,Rancho Deluxe,0.9890230894088745,Q3418783,Culture.Media.Media*,0.0,30.0
9685,1.0,12652521.0,Rancho Deluxe,0.0,Q3418783,Geography.Regions.Americas.North_America,0.0,30.0
9686,5.0,12663075.0,ESL Investments,0.22271016240119934,Q5324175,History_and_Society.Business_and_economics,0.0,33.0
9687,5.0,12663075.0,ESL Investments,0.10088862478733063,Q5324175,STEM.STEM*,0.0,33.0
9688,5.0,12663075.0,ESL Investments,0.0,Q5324175,Geography.Regions.Europe.Europe*,0.0,33.0
9689,5.0,12663075.0,ESL Investments,0.0,Q5324175,Geography.Regions.Asia.Asia*,0.0,33.0
9690,33.0,12706817.0,Shane van Gisbergen,0.9995657801628113,Q6221992,Culture.Biography.Biography*,12968.384970560171,35.0
9691,33.0,12706817.0,Shane van Gisbergen,0.9748311638832092,Q6221992,Culture.Sports,12968.384970560171,35.0
9692,33.0,12706817.0,Shane van Gisbergen,0.4714247455596924,Q6221992,Geography.Regions.Oceania,12968.384970560171,35.0
9693,1.0,12713118.0,Shaw (name),0.9688661694526672,Q7491146,Culture.Linguistics,0.0,6.0
9694,6.0,12755082.0,Saturday Night Live (season 18),1.0000100135803223,Q7426680,Culture.Media.Television,204.247053412094,30.0
9695,6.0,12755082.0,Saturday Night Live (season 18),0.9995927214622498,Q7426680,Culture.Media.Media*,204.247053412094,30.0
9696,6.0,12755082.0,Saturday Night Live (season 18),0.14805719256401062,Q7426680,Culture.Media.Entertainment,204.247053412094,30.0
9697,7.0,12756561.0,Saturday Night Live (season 17),1.0000100135803223,Q7426678,Culture.Media.Television,15365.929596337994,30.0
9698,7.0,12756561.0,Saturday Night Live (season 17),0.9995927214622498,Q7426678,Culture.Media.Media*,15365.929596337994,30.0
9699,7.0,12756561.0,Saturday Night Live (season 17),0.14805719256401062,Q7426678,Culture.Media.Entertainment,15365.929596337994,30.0
9700,1.0,12758968.0,Jarrod Sammut,0.9947898983955383,Q6161106,Culture.Biography.Biography*,0.0,23.0
9701,1.0,12758968.0,Jarrod Sammut,0.982567548751831,Q6161106,Culture.Sports,0.0,23.0
9702,1.0,12758968.0,Jarrod Sammut,0.0,Q6161106,Geography.Regions.Oceania,0.0,23.0
9703,1.0,12758968.0,Jarrod Sammut,0.0,Q6161106,Geography.Regions.Europe.Europe*,0.0,23.0
9704,29.0,12766321.0,Hurricane Dean,0.9344051480293274,Q695842,STEM.Earth_and_environment,412.07777974108285,19.0
9705,29.0,12766321.0,Hurricane Dean,0.8706072568893433,Q695842,STEM.STEM*,412.07777974108285,19.0
9706,29.0,12766321.0,Hurricane Dean,0.39231942796707153,Q695842,Geography.Regions.Americas.Central_America,412.07777974108285,19.0
9707,29.0,12766321.0,Hurricane Dean,0.19194278120994568,Q695842,History_and_Society.Politics_and_government,412.07777974108285,19.0
9708,29.0,12766321.0,Hurricane Dean,0.06118653917312622,Q695842,Geography.Regions.Americas.North_America,412.07777974108285,19.0
9709,29.0,12766321.0,Hurricane Dean,0.0,Q695842,Geography.Geographical,412.07777974108285,19.0
9710,1.0,12770559.0,Sam Dente,1.0000100135803223,Q7407413,Culture.Sports,0.0,33.0
9711,1.0,12770559.0,Sam Dente,0.9991540908813477,Q7407413,Culture.Biography.Biography*,0.0,33.0
9712,1.0,12770559.0,Sam Dente,0.48868183994293213,Q7407413,Geography.Regions.Americas.North_America,0.0,33.0
9713,5.0,12801854.0,Saturday Night Live (season 2),1.0000100135803223,Q7426682,Culture.Media.Television,56001.44114178332,30.0
9714,5.0,12801854.0,Saturday Night Live (season 2),0.9995927214622498,Q7426682,Culture.Media.Media*,56001.44114178332,30.0
9715,5.0,12801854.0,Saturday Night Live (season 2),0.14805719256401062,Q7426682,Culture.Media.Entertainment,56001.44114178332,30.0
9716,1.0,12877367.0,Andrea Conte,0.9994742274284363,Q4755021,Culture.Biography.Biography*,0.0,25.0
9717,1.0,12877367.0,Andrea Conte,0.13661839067935944,Q4755021,Culture.Biography.Women,0.0,25.0
9718,1.0,12877367.0,Andrea Conte,0.0,Q4755021,Geography.Regions.Americas.North_America,0.0,25.0
9719,3.0,12880564.0,Trump International Hotel and Tower (Vancouver),0.9669240117073059,Q2155353,Culture.Visual_arts.Architecture,0.0,11.0
9720,3.0,12880564.0,Trump International Hotel and Tower (Vancouver),0.9591643214225769,Q2155353,Culture.Visual_arts.Visual_arts*,0.0,11.0
9721,3.0,12880564.0,Trump International Hotel and Tower (Vancouver),0.9173126816749573,Q2155353,Geography.Regions.Americas.North_America,0.0,11.0
9722,3.0,12880564.0,Trump International Hotel and Tower (Vancouver),0.1259327530860901,Q2155353,Geography.Regions.Asia.Asia*,0.0,11.0
9723,3.0,12929160.0,Guy (album),0.9790457487106323,Q5622032,Culture.Media.Media*,0.0,12.0
9724,3.0,12929160.0,Guy (album),0.9770326614379883,Q5622032,Culture.Media.Music,0.0,12.0
9725,7.0,12935706.0,Timea Bacsinszky,0.9983615279197693,Q232439,Culture.Biography.Biography*,469.3552189774516,2.0
9726,7.0,12935706.0,Timea Bacsinszky,0.9958112239837646,Q232439,Culture.Sports,469.3552189774516,2.0
9727,7.0,12935706.0,Timea Bacsinszky,0.9919480085372925,Q232439,Culture.Biography.Women,469.3552189774516,2.0
9728,7.0,12935706.0,Timea Bacsinszky,0.43713401460647583,Q232439,Geography.Regions.Europe.Europe*,469.3552189774516,2.0
9729,7.0,12935706.0,Timea Bacsinszky,0.11409788036346435,Q232439,Geography.Regions.Europe.Western_Europe,469.3552189774516,2.0
9730,7.0,12935706.0,Timea Bacsinszky,0.0,Q232439,Geography.Regions.Europe.Eastern_Europe,469.3552189774516,2.0
9731,9.0,12965984.0,Super2 Series,0.607673168182373,Q5315465,Culture.Sports,662.7581680264558,35.0
9732,9.0,12965984.0,Super2 Series,0.4962090721130371,Q5315465,Geography.Regions.Oceania,662.7581680264558,35.0
9733,3.0,12990673.0,SAOCOM,0.9993003606796265,Q1407584,STEM.Space,0.0,26.0
9734,3.0,12990673.0,SAOCOM,0.9964163899421692,Q1407584,History_and_Society.Transportation,0.0,26.0
9735,3.0,12990673.0,SAOCOM,0.9939124584197998,Q1407584,STEM.Technology,0.0,26.0
9736,3.0,12990673.0,SAOCOM,0.9697954058647156,Q1407584,STEM.STEM*,0.0,26.0
9737,26.0,13012661.0,Fabian Coulthard,0.9993638396263123,Q5427637,Culture.Biography.Biography*,9304.711020321884,35.0
9738,26.0,13012661.0,Fabian Coulthard,0.9124462008476257,Q5427637,Culture.Sports,9304.711020321884,35.0
9739,26.0,13012661.0,Fabian Coulthard,0.0,Q5427637,Geography.Regions.Oceania,9304.711020321884,35.0
9740,4.0,13016306.0,Yasutomi Nishizuka,0.994455099105835,Q900311,Culture.Biography.Biography*,495.4535868822789,16.0
9741,4.0,13016306.0,Yasutomi Nishizuka,0.6926519870758057,Q900311,STEM.STEM*,495.4535868822789,16.0
9742,4.0,13016306.0,Yasutomi Nishizuka,0.33459946513175964,Q900311,STEM.Biology,495.4535868822789,16.0
9743,4.0,13016306.0,Yasutomi Nishizuka,0.2509227991104126,Q900311,STEM.Medicine_&_Health,495.4535868822789,16.0
9744,4.0,13016306.0,Yasutomi Nishizuka,0.10375863313674927,Q900311,STEM.Chemistry,495.4535868822789,16.0
9745,4.0,13016306.0,Yasutomi Nishizuka,0.07650540971755981,Q900311,Geography.Regions.Asia.Asia*,495.4535868822789,16.0
9746,4.0,13016306.0,Yasutomi Nishizuka,0.06118653917312622,Q900311,Geography.Regions.Asia.East_Asia,495.4535868822789,16.0
9747,1.0,13023179.0,Pavel Mamayev,0.9984121918678284,Q1332571,Culture.Biography.Biography*,0.0,13.0
9748,1.0,13023179.0,Pavel Mamayev,0.9967369437217712,Q1332571,Culture.Sports,0.0,13.0
9749,1.0,13023179.0,Pavel Mamayev,0.9871888160705566,Q1332571,History_and_Society.Society,0.0,13.0
9750,10.0,13046067.0,Neil L. Andersen,0.9986850023269653,Q3337823,Culture.Biography.Biography*,2079.5653612703672,43.0
9751,10.0,13046067.0,Neil L. Andersen,0.0,Q3337823,Geography.Regions.Americas.North_America,2079.5653612703672,43.0
9752,28.0,13055518.0,Hurricane Felix,0.8872146010398865,Q602555,STEM.Earth_and_environment,432.941307312202,19.0
9753,28.0,13055518.0,Hurricane Felix,0.8519628047943115,Q602555,STEM.STEM*,432.941307312202,19.0
9754,28.0,13055518.0,Hurricane Felix,0.46168314123153686,Q602555,Geography.Regions.Americas.Central_America,432.941307312202,19.0
9755,28.0,13055518.0,Hurricane Felix,0.11597072333097458,Q602555,History_and_Society.Politics_and_government,432.941307312202,19.0
9756,28.0,13055518.0,Hurricane Felix,0.0,Q602555,Geography.Regions.Americas.North_America,432.941307312202,19.0
9757,4.0,13056109.0,Bill Miller (umpire),0.9952548146247864,Q4910193,Culture.Sports,3438.882257122813,6.0
9758,4.0,13056109.0,Bill Miller (umpire),0.9924327731132507,Q4910193,Culture.Biography.Biography*,3438.882257122813,6.0
9759,1.0,13062050.0,Proposed British Isles fixed sea link connections,0.9496793746948242,Q1672812,History_and_Society.Transportation,0.0,0.0
9760,1.0,13062050.0,Proposed British Isles fixed sea link connections,0.8558611869812012,Q1672812,Culture.Visual_arts.Architecture,0.0,0.0
9761,1.0,13062050.0,Proposed British Isles fixed sea link connections,0.8519628047943115,Q1672812,Culture.Visual_arts.Visual_arts*,0.0,0.0
9762,1.0,13062050.0,Proposed British Isles fixed sea link connections,0.6513648629188538,Q1672812,STEM.Engineering,0.0,0.0
9763,1.0,13062050.0,Proposed British Isles fixed sea link connections,0.49901001358032226,Q1672812,Geography.Regions.Europe.Europe*,0.0,0.0
9764,1.0,13062050.0,Proposed British Isles fixed sea link connections,0.49901001358032226,Q1672812,Geography.Regions.Europe.Northern_Europe,0.0,0.0
9765,1.0,13062050.0,Proposed British Isles fixed sea link connections,0.4688006341457367,Q1672812,STEM.STEM*,0.0,0.0
9766,1.0,13062050.0,Proposed British Isles fixed sea link connections,0.15611489117145538,Q1672812,STEM.Technology,0.0,0.0
9767,1.0,13066711.0,Grayson High School,0.8634016513824463,Q5598407,History_and_Society.Education,0.0,9.0
9768,1.0,13066711.0,Grayson High School,0.6584275364875793,Q5598407,Geography.Regions.Americas.North_America,0.0,9.0
9769,5.0,13080414.0,Somdev Devvarman,1.0000100135803223,Q337656,Culture.Biography.Biography*,11522.569129906033,2.0
9770,5.0,13080414.0,Somdev Devvarman,0.9965265989303589,Q337656,Culture.Sports,11522.569129906033,2.0
9771,5.0,13080414.0,Somdev Devvarman,0.0,Q337656,Geography.Regions.Asia.Asia*,11522.569129906033,2.0
9772,5.0,13080414.0,Somdev Devvarman,0.0,Q337656,Geography.Regions.Asia.South_Asia,11522.569129906033,2.0
9773,1.0,13114104.0,The Uninvited (2009 film),0.9969346523284912,Q327613,Culture.Media.Media*,0.0,17.0
9774,1.0,13114104.0,The Uninvited (2009 film),0.9964163899421692,Q327613,Culture.Media.Films,0.0,17.0
9775,1.0,13114104.0,The Uninvited (2009 film),0.0,Q327613,Geography.Regions.Americas.North_America,0.0,17.0
9776,9.0,13117332.0,Andrea Petkovic,0.9990094900131226,Q57557,Culture.Biography.Biography*,102.91504854985024,2.0
9777,9.0,13117332.0,Andrea Petkovic,0.9820237755775452,Q57557,Culture.Biography.Women,102.91504854985024,2.0
9778,9.0,13117332.0,Andrea Petkovic,0.9679093360900879,Q57557,Culture.Sports,102.91504854985024,2.0
9779,9.0,13117332.0,Andrea Petkovic,0.34290509128570557,Q57557,Geography.Regions.Europe.Europe*,102.91504854985024,2.0
9780,9.0,13117332.0,Andrea Petkovic,0.06118653917312622,Q57557,Geography.Regions.Europe.Western_Europe,102.91504854985024,2.0
9781,4.0,13121628.0,BB&T Field,0.9890230894088745,Q1028275,Culture.Sports,9776.206818642817,22.0
9782,4.0,13121628.0,BB&T Field,0.3415925204753876,Q1028275,Geography.Regions.Americas.North_America,9776.206818642817,22.0
9783,1.0,13138067.0,Proton-M,0.9219318628311157,Q1756423,STEM.STEM*,0.0,26.0
9784,1.0,13138067.0,Proton-M,0.8311530351638794,Q1756423,History_and_Society.Transportation,0.0,26.0
