,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y
8154,8.0,417463.0,Carole Richert,0.17818872833251953,Q2939908,Geography.Regions.Europe.Western_Europe,239.0,68221.81500629973,97.0,4.0,185.0,19.402985,-4.674523000000001,-8.626547
8155,8.0,417463.0,Carole Richert,0.14323513412475586,Q2939908,Geography.Regions.Europe.Europe*,239.0,68221.81500629973,97.0,4.0,185.0,19.402985,-4.674523000000001,-8.626547
8156,3.0,417512.0,Jean-Michel Di Falco,0.9937201142311096,Q1223205,Culture.Biography.Biography*,220.0,24657.876711816883,160.0,24.0,0.0,12.686567,-5.3073773,14.327805
8157,3.0,417512.0,Jean-Michel Di Falco,0.6723417043685913,Q1223205,Culture.Philosophy_and_religion,220.0,24657.876711816883,160.0,24.0,0.0,12.686567,-5.3073773,14.327805
8158,3.0,417512.0,Jean-Michel Di Falco,0.18495945835113525,Q1223205,Geography.Regions.Europe.Western_Europe,220.0,24657.876711816883,160.0,24.0,0.0,12.686567,-5.3073773,14.327805
8159,3.0,417512.0,Jean-Michel Di Falco,0.15742753648757934,Q1223205,Geography.Regions.Europe.Europe*,220.0,24657.876711816883,160.0,24.0,0.0,12.686567,-5.3073773,14.327805
8160,1.0,418475.0,Stado Tarbes Pyrénées rugby,0.8706072568893433,Q634843,Culture.Sports,13.0,0.0,95.0,3.0,175.0,10.0,-24.380423999999998,-0.31247428
8161,1.0,418475.0,Stado Tarbes Pyrénées rugby,0.3344935646057129,Q634843,Geography.Regions.Europe.Europe*,13.0,0.0,95.0,3.0,175.0,10.0,-24.380423999999998,-0.31247428
8162,1.0,418475.0,Stado Tarbes Pyrénées rugby,0.24217800998687744,Q634843,Geography.Regions.Europe.Western_Europe,13.0,0.0,95.0,3.0,175.0,10.0,-24.380423999999998,-0.31247428
8163,2.0,420234.0,Finnegans Wake,0.771853506565094,Q6507,Culture.Literature,47.0,0.0,42.0,17.0,255.0,11.343283999999999,12.506627,-20.111720000000002
8164,2.0,420234.0,Finnegans Wake,0.7186043858528137,Q6507,Culture.Media.Media*,47.0,0.0,42.0,17.0,255.0,11.343283999999999,12.506627,-20.111720000000002
8165,2.0,420234.0,Finnegans Wake,0.46102678775787354,Q6507,Culture.Media.Books,47.0,0.0,42.0,17.0,255.0,11.343283999999999,12.506627,-20.111720000000002
8166,2.0,420234.0,Finnegans Wake,0.3007555902004242,Q6507,Culture.Philosophy_and_religion,47.0,0.0,42.0,17.0,255.0,11.343283999999999,12.506627,-20.111720000000002
8167,2.0,420234.0,Finnegans Wake,0.0,Q6507,Geography.Regions.Europe.Europe*,47.0,0.0,42.0,17.0,255.0,11.343283999999999,12.506627,-20.111720000000002
8168,2.0,420234.0,Finnegans Wake,0.0,Q6507,Geography.Regions.Europe.Northern_Europe,47.0,0.0,42.0,17.0,255.0,11.343283999999999,12.506627,-20.111720000000002
8169,6.0,421202.0,Simone Inzaghi,0.9991540908813477,Q314670,Culture.Biography.Biography*,183.0,841.6405744944119,168.0,0.0,0.0,16.716417,8.927055000000001,13.720486
8170,6.0,421202.0,Simone Inzaghi,0.9579222798347473,Q314670,Culture.Sports,183.0,841.6405744944119,168.0,0.0,0.0,16.716417,8.927055000000001,13.720486
8171,6.0,421202.0,Simone Inzaghi,0.0,Q314670,Geography.Regions.Europe.Southern_Europe,183.0,841.6405744944119,168.0,0.0,0.0,16.716417,8.927055000000001,13.720486
8172,6.0,421202.0,Simone Inzaghi,0.0,Q314670,Geography.Regions.Europe.Europe*,183.0,841.6405744944119,168.0,0.0,0.0,16.716417,8.927055000000001,13.720486
8173,1.0,422073.0,Tatayet,0.9525841474533081,Q3516020,Culture.Literature,0.0,0.0,94.0,12.0,235.0,10.0,-20.031055,8.921782
8174,1.0,422073.0,Tatayet,0.8933194279670715,Q3516020,Culture.Media.Media*,0.0,0.0,94.0,12.0,235.0,10.0,-20.031055,8.921782
8175,1.0,422073.0,Tatayet,0.5000100135803223,Q3516020,Culture.Media.Television,0.0,0.0,94.0,12.0,235.0,10.0,-20.031055,8.921782
8176,3.0,422143.0,Mapuches,0.40734341740608215,Q178484,History_and_Society.Society,233.0,9663.0,124.0,5.0,54.0,12.686567,17.602905,24.207932999999997
8177,3.0,422143.0,Mapuches,0.320831298828125,Q178484,History_and_Society.History,233.0,9663.0,124.0,5.0,54.0,12.686567,17.602905,24.207932999999997
8178,3.0,422143.0,Mapuches,0.2509227991104126,Q178484,Culture.Philosophy_and_religion,233.0,9663.0,124.0,5.0,54.0,12.686567,17.602905,24.207932999999997
8179,3.0,422143.0,Mapuches,0.14415885508060455,Q178484,Culture.Biography.Biography*,233.0,9663.0,124.0,5.0,54.0,12.686567,17.602905,24.207932999999997
8180,3.0,422143.0,Mapuches,0.0,Q178484,Geography.Regions.Americas.South_America,233.0,9663.0,124.0,5.0,54.0,12.686567,17.602905,24.207932999999997
8181,3.0,422143.0,Mapuches,0.0,Q178484,Geography.Regions.Europe.Europe*,233.0,9663.0,124.0,5.0,54.0,12.686567,17.602905,24.207932999999997
8182,3.0,422143.0,Mapuches,0.0,Q178484,Geography.Regions.Europe.Southern_Europe,233.0,9663.0,124.0,5.0,54.0,12.686567,17.602905,24.207932999999997
8183,3.0,422143.0,Mapuches,0.0,Q178484,Geography.Regions.Asia.Asia*,233.0,9663.0,124.0,5.0,54.0,12.686567,17.602905,24.207932999999997
8184,3.0,422143.0,Mapuches,0.0,Q178484,Geography.Regions.Asia.Central_Asia,233.0,9663.0,124.0,5.0,54.0,12.686567,17.602905,24.207932999999997
8185,3.0,422143.0,Mapuches,0.0,Q178484,Geography.Regions.Europe.Northern_Europe,233.0,9663.0,124.0,5.0,54.0,12.686567,17.602905,24.207932999999997
8186,3.0,422161.0,Raoul Wallenberg,0.993317186832428,Q152850,Culture.Biography.Biography*,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8187,3.0,422161.0,Raoul Wallenberg,0.5698626637458801,Q152850,History_and_Society.Military_and_warfare,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8188,3.0,422161.0,Raoul Wallenberg,0.44716452264785767,Q152850,Geography.Regions.Europe.Europe*,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8189,3.0,422161.0,Raoul Wallenberg,0.37308721446990967,Q152850,Geography.Regions.Europe.Northern_Europe,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8190,3.0,422161.0,Raoul Wallenberg,0.320831298828125,Q152850,History_and_Society.Politics_and_government,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8191,3.0,422161.0,Raoul Wallenberg,0.2814156115055084,Q152850,History_and_Society.History,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8192,3.0,422161.0,Raoul Wallenberg,0.2509227991104126,Q152850,History_and_Society.Society,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8193,3.0,422161.0,Raoul Wallenberg,0.16886694729328156,Q152850,Culture.Philosophy_and_religion,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8194,3.0,422161.0,Raoul Wallenberg,0.1259327530860901,Q152850,Culture.Biography.Women,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8195,3.0,422161.0,Raoul Wallenberg,0.12253321707248688,Q152850,Culture.Media.Media*,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8196,3.0,422161.0,Raoul Wallenberg,0.0,Q152850,Geography.Regions.Europe.Eastern_Europe,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8197,3.0,422161.0,Raoul Wallenberg,0.0,Q152850,Geography.Regions.Asia.Asia*,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8198,3.0,422161.0,Raoul Wallenberg,0.0,Q152850,Geography.Regions.Asia.North_Asia,107.0,879.262342444251,0.0,6.0,253.0,12.686567,-11.145816,-23.980295
8199,2.0,422546.0,Aljoša Asanović,1.0000100135803223,Q435522,Culture.Biography.Biography*,0.0,4832.0,163.0,0.0,60.0,11.343283999999999,-14.318651000000001,3.2967155
8200,2.0,422546.0,Aljoša Asanović,0.9994397163391113,Q435522,Culture.Sports,0.0,4832.0,163.0,0.0,60.0,11.343283999999999,-14.318651000000001,3.2967155
8201,2.0,422546.0,Aljoša Asanović,0.4865783920288086,Q435522,Geography.Regions.Europe.Southern_Europe,0.0,4832.0,163.0,0.0,60.0,11.343283999999999,-14.318651000000001,3.2967155
8202,2.0,422546.0,Aljoša Asanović,0.48578719997406006,Q435522,Geography.Regions.Europe.Europe*,0.0,4832.0,163.0,0.0,60.0,11.343283999999999,-14.318651000000001,3.2967155
8203,2.0,422812.0,"Cléopâtre (film, 1963)",0.9850529432296753,Q4430,Culture.Media.Films,0.0,37848.45429765209,94.0,14.0,235.0,11.343283999999999,12.611277000000001,-4.694017400000001
8204,2.0,422812.0,"Cléopâtre (film, 1963)",0.9659096002578735,Q4430,Culture.Media.Media*,0.0,37848.45429765209,94.0,14.0,235.0,11.343283999999999,12.611277000000001,-4.694017400000001
8205,2.0,422812.0,"Cléopâtre (film, 1963)",0.0,Q4430,Geography.Regions.Americas.North_America,0.0,37848.45429765209,94.0,14.0,235.0,11.343283999999999,12.611277000000001,-4.694017400000001
8206,2.0,423015.0,Ville mondiale,0.23371636867523193,Q208511,STEM.STEM*,245.0,33782.0,148.0,11.0,0.0,11.343283999999999,0.89065677,-11.888544
8207,2.0,423015.0,Ville mondiale,0.0,Q208511,Geography.Geographical,245.0,33782.0,148.0,11.0,0.0,11.343283999999999,0.89065677,-11.888544
8208,2.0,423015.0,Ville mondiale,0.0,Q208511,Geography.Regions.Europe.Europe*,245.0,33782.0,148.0,11.0,0.0,11.343283999999999,0.89065677,-11.888544
8209,2.0,423015.0,Ville mondiale,0.0,Q208511,Geography.Regions.Asia.Asia*,245.0,33782.0,148.0,11.0,0.0,11.343283999999999,0.89065677,-11.888544
8210,2.0,423015.0,Ville mondiale,0.0,Q208511,Geography.Regions.Americas.North_America,245.0,33782.0,148.0,11.0,0.0,11.343283999999999,0.89065677,-11.888544
8211,2.0,423015.0,Ville mondiale,0.0,Q208511,Geography.Regions.Europe.Southern_Europe,245.0,33782.0,148.0,11.0,0.0,11.343283999999999,0.89065677,-11.888544
8212,2.0,423015.0,Ville mondiale,0.0,Q208511,Geography.Regions.Europe.Western_Europe,245.0,33782.0,148.0,11.0,0.0,11.343283999999999,0.89065677,-11.888544
8213,5.0,423089.0,Getafe Club de Fútbol,0.48209510946273804,Q8806,Geography.Regions.Europe.Europe*,192.0,53077.0,192.0,33.0,192.0,15.373135000000001,0.40451527,21.528465
8214,5.0,423089.0,Getafe Club de Fútbol,0.4696977605819702,Q8806,Geography.Regions.Europe.Southern_Europe,192.0,53077.0,192.0,33.0,192.0,15.373135000000001,0.40451527,21.528465
8215,5.0,423089.0,Getafe Club de Fútbol,0.348655104637146,Q8806,Culture.Sports,192.0,53077.0,192.0,33.0,192.0,15.373135000000001,0.40451527,21.528465
8216,6.0,423096.0,Real Valladolid,0.5078218579292297,Q10319,Culture.Sports,0.0,28974.0,163.0,0.0,60.0,16.716417,12.2662325,-19.504288
8217,6.0,423096.0,Real Valladolid,0.48930154943466186,Q10319,Geography.Regions.Europe.Europe*,0.0,28974.0,163.0,0.0,60.0,16.716417,12.2662325,-19.504288
8218,6.0,423096.0,Real Valladolid,0.4696977605819702,Q10319,Geography.Regions.Europe.Southern_Europe,0.0,28974.0,163.0,0.0,60.0,16.716417,12.2662325,-19.504288
8219,11.0,423222.0,Football Club Copenhague,0.8962613940238953,Q188430,Culture.Sports,183.0,34925.827188553216,168.0,0.0,0.0,23.432835,14.241907000000001,13.612204
8220,11.0,423222.0,Football Club Copenhague,0.44716452264785767,Q188430,Geography.Regions.Europe.Europe*,183.0,34925.827188553216,168.0,0.0,0.0,23.432835,14.241907000000001,13.612204
8221,11.0,423222.0,Football Club Copenhague,0.3344935646057129,Q188430,Geography.Regions.Europe.Northern_Europe,183.0,34925.827188553216,168.0,0.0,0.0,23.432835,14.241907000000001,13.612204
8222,3.0,424739.0,Stade de Suisse,0.9304682612419128,Q194479,Geography.Regions.Europe.Europe*,183.0,297.20547323246035,168.0,0.0,0.0,12.686567,21.442871,21.701815
8223,3.0,424739.0,Stade de Suisse,0.8872146010398865,Q194479,Geography.Regions.Europe.Western_Europe,183.0,297.20547323246035,168.0,0.0,0.0,12.686567,21.442871,21.701815
8224,3.0,424739.0,Stade de Suisse,0.6370407938957214,Q194479,Culture.Sports,183.0,297.20547323246035,168.0,0.0,0.0,12.686567,21.442871,21.701815
8225,3.0,424739.0,Stade de Suisse,0.1259327530860901,Q194479,Culture.Visual_arts.Visual_arts*,183.0,297.20547323246035,168.0,0.0,0.0,12.686567,21.442871,21.701815
8226,3.0,424739.0,Stade de Suisse,0.10375863313674927,Q194479,Culture.Visual_arts.Architecture,183.0,297.20547323246035,168.0,0.0,0.0,12.686567,21.442871,21.701815
8227,5.0,428061.0,Roberto Mancini,1.0000100135803223,Q48330,Culture.Biography.Biography*,172.0,107555.52317947133,126.0,0.0,0.0,15.373135000000001,-13.055964,12.167342999999999
8228,5.0,428061.0,Roberto Mancini,0.9926641583442688,Q48330,Culture.Sports,172.0,107555.52317947133,126.0,0.0,0.0,15.373135000000001,-13.055964,12.167342999999999
8229,5.0,428061.0,Roberto Mancini,0.0,Q48330,Geography.Regions.Europe.Europe*,172.0,107555.52317947133,126.0,0.0,0.0,15.373135000000001,-13.055964,12.167342999999999
8230,5.0,428061.0,Roberto Mancini,0.0,Q48330,Geography.Regions.Europe.Southern_Europe,172.0,107555.52317947133,126.0,0.0,0.0,15.373135000000001,-13.055964,12.167342999999999
8231,10.0,428377.0,Alexia Laroche-Joubert,0.9905974268913269,Q2834400,Culture.Biography.Biography*,172.0,29438.274052615536,126.0,5.0,0.0,22.089554,-8.7370205,-21.22383
8232,10.0,428377.0,Alexia Laroche-Joubert,0.6513648629188538,Q2834400,Culture.Biography.Women,172.0,29438.274052615536,126.0,5.0,0.0,22.089554,-8.7370205,-21.22383
8233,10.0,428377.0,Alexia Laroche-Joubert,0.2509227991104126,Q2834400,Culture.Literature,172.0,29438.274052615536,126.0,5.0,0.0,22.089554,-8.7370205,-21.22383
8234,10.0,428377.0,Alexia Laroche-Joubert,0.13661839067935944,Q2834400,Culture.Media.Media*,172.0,29438.274052615536,126.0,5.0,0.0,22.089554,-8.7370205,-21.22383
8235,10.0,428377.0,Alexia Laroche-Joubert,0.09919838809967041,Q2834400,Geography.Regions.Europe.Western_Europe,172.0,29438.274052615536,126.0,5.0,0.0,22.089554,-8.7370205,-21.22383
8236,10.0,428377.0,Alexia Laroche-Joubert,0.04574816131591797,Q2834400,Geography.Regions.Europe.Europe*,172.0,29438.274052615536,126.0,5.0,0.0,22.089554,-8.7370205,-21.22383
8237,2.0,428387.0,Patrick Laroche-Joubert,0.9969346523284912,Q3369593,Culture.Biography.Biography*,172.0,0.0,126.0,5.0,0.0,11.343283999999999,8.081807000000001,17.321877999999998
8238,2.0,428387.0,Patrick Laroche-Joubert,0.5775054097175598,Q3369593,History_and_Society.Business_and_economics,172.0,0.0,126.0,5.0,0.0,11.343283999999999,8.081807000000001,17.321877999999998
8239,2.0,428387.0,Patrick Laroche-Joubert,0.12878464365005493,Q3369593,Geography.Regions.Europe.Europe*,172.0,0.0,126.0,5.0,0.0,11.343283999999999,8.081807000000001,17.321877999999998
8240,2.0,428387.0,Patrick Laroche-Joubert,0.0,Q3369593,Geography.Regions.Europe.Western_Europe,172.0,0.0,126.0,5.0,0.0,11.343283999999999,8.081807000000001,17.321877999999998
8241,8.0,428765.0,AEK Athènes FC,0.8558611869812012,Q201584,Culture.Sports,183.0,40062.92239907698,168.0,0.0,0.0,19.402985,-21.127996,-16.629288
8242,8.0,428765.0,AEK Athènes FC,0.4840529432296753,Q201584,Geography.Regions.Europe.Southern_Europe,183.0,40062.92239907698,168.0,0.0,0.0,19.402985,-21.127996,-16.629288
8243,8.0,428765.0,AEK Athènes FC,0.4753205647468567,Q201584,Geography.Regions.Europe.Europe*,183.0,40062.92239907698,168.0,0.0,0.0,19.402985,-21.127996,-16.629288
8244,1.0,429132.0,James Mirrlees,0.9984612464904785,Q176643,Culture.Biography.Biography*,88.0,0.0,77.0,10.0,193.0,10.0,-18.078896,-7.6453
8245,1.0,429132.0,James Mirrlees,0.6150978803634644,Q176643,History_and_Society.Business_and_economics,88.0,0.0,77.0,10.0,193.0,10.0,-18.078896,-7.6453
8246,1.0,429132.0,James Mirrlees,0.33459946513175964,Q176643,History_and_Society.Education,88.0,0.0,77.0,10.0,193.0,10.0,-18.078896,-7.6453
8247,1.0,429132.0,James Mirrlees,0.21734751760959625,Q176643,STEM.STEM*,88.0,0.0,77.0,10.0,193.0,10.0,-18.078896,-7.6453
8248,1.0,429132.0,James Mirrlees,0.0,Q176643,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,10.0,193.0,10.0,-18.078896,-7.6453
8249,1.0,429132.0,James Mirrlees,0.0,Q176643,Geography.Regions.Europe.Northern_Europe,88.0,0.0,77.0,10.0,193.0,10.0,-18.078896,-7.6453
8250,1.0,429132.0,James Mirrlees,0.0,Q176643,Geography.Regions.Americas.North_America,88.0,0.0,77.0,10.0,193.0,10.0,-18.078896,-7.6453
8251,3.0,429777.0,Liv Ullmann,0.9985088109970093,Q191064,Culture.Biography.Biography*,47.0,13624.655103564804,42.0,13.0,255.0,12.686567,24.421051000000002,2.0118694
8252,3.0,429777.0,Liv Ullmann,0.9867871999740601,Q191064,Culture.Biography.Women,47.0,13624.655103564804,42.0,13.0,255.0,12.686567,24.421051000000002,2.0118694
8253,3.0,429777.0,Liv Ullmann,0.4274188151359558,Q191064,Geography.Regions.Europe.Europe*,47.0,13624.655103564804,42.0,13.0,255.0,12.686567,24.421051000000002,2.0118694
8254,3.0,429777.0,Liv Ullmann,0.42315183782577515,Q191064,Geography.Regions.Europe.Northern_Europe,47.0,13624.655103564804,42.0,13.0,255.0,12.686567,24.421051000000002,2.0118694
8255,3.0,429777.0,Liv Ullmann,0.3557848632335663,Q191064,Culture.Literature,47.0,13624.655103564804,42.0,13.0,255.0,12.686567,24.421051000000002,2.0118694
8256,3.0,429777.0,Liv Ullmann,0.18714269995689392,Q191064,History_and_Society.History,47.0,13624.655103564804,42.0,13.0,255.0,12.686567,24.421051000000002,2.0118694
8257,3.0,429777.0,Liv Ullmann,0.12253321707248688,Q191064,Culture.Performing_arts,47.0,13624.655103564804,42.0,13.0,255.0,12.686567,24.421051000000002,2.0118694
8258,3.0,429777.0,Liv Ullmann,0.1067005917429924,Q191064,Culture.Media.Media*,47.0,13624.655103564804,42.0,13.0,255.0,12.686567,24.421051000000002,2.0118694
8259,2.0,430113.0,Edouard Ouspenski,0.9937201142311096,Q18066,Culture.Biography.Biography*,116.0,11451.621908740215,157.0,6.0,0.0,11.343283999999999,20.801064,-19.225117
8260,2.0,430113.0,Edouard Ouspenski,0.523430347442627,Q18066,History_and_Society.Society,116.0,11451.621908740215,157.0,6.0,0.0,11.343283999999999,20.801064,-19.225117
8261,2.0,430113.0,Edouard Ouspenski,0.33459946513175964,Q18066,Culture.Literature,116.0,11451.621908740215,157.0,6.0,0.0,11.343283999999999,20.801064,-19.225117
8262,2.0,430113.0,Edouard Ouspenski,0.0,Q18066,Geography.Regions.Europe.Europe*,116.0,11451.621908740215,157.0,6.0,0.0,11.343283999999999,20.801064,-19.225117
8263,2.0,430113.0,Edouard Ouspenski,0.0,Q18066,Geography.Regions.Asia.North_Asia,116.0,11451.621908740215,157.0,6.0,0.0,11.343283999999999,20.801064,-19.225117
8264,2.0,430113.0,Edouard Ouspenski,0.0,Q18066,Geography.Regions.Europe.Eastern_Europe,116.0,11451.621908740215,157.0,6.0,0.0,11.343283999999999,20.801064,-19.225117
8265,2.0,430113.0,Edouard Ouspenski,0.0,Q18066,Geography.Regions.Asia.Asia*,116.0,11451.621908740215,157.0,6.0,0.0,11.343283999999999,20.801064,-19.225117
8266,3.0,430383.0,Lothar von Trotha,0.9740526676177979,Q65898,Culture.Biography.Biography*,220.0,0.0,160.0,38.0,0.0,12.686567,-11.817418,-8.908286
8267,3.0,430383.0,Lothar von Trotha,0.8596737384796143,Q65898,History_and_Society.Military_and_warfare,220.0,0.0,160.0,38.0,0.0,12.686567,-11.817418,-8.908286
8268,3.0,430383.0,Lothar von Trotha,0.4669093360900879,Q65898,Geography.Regions.Europe.Western_Europe,220.0,0.0,160.0,38.0,0.0,12.686567,-11.817418,-8.908286
8269,3.0,430383.0,Lothar von Trotha,0.4486793746948242,Q65898,Geography.Regions.Europe.Europe*,220.0,0.0,160.0,38.0,0.0,12.686567,-11.817418,-8.908286
8270,3.0,430383.0,Lothar von Trotha,0.0,Q65898,Geography.Regions.Africa.Africa*,220.0,0.0,160.0,38.0,0.0,12.686567,-11.817418,-8.908286
8271,3.0,430500.0,Bateau à vapeur,0.5698626637458801,Q178193,History_and_Society.Transportation,245.0,27248.139392825724,148.0,11.0,0.0,12.686567,-5.522287,-23.975714
8272,3.0,430500.0,Bateau à vapeur,0.41490885615348816,Q178193,History_and_Society.Military_and_warfare,245.0,27248.139392825724,148.0,11.0,0.0,12.686567,-5.522287,-23.975714
8273,3.0,430500.0,Bateau à vapeur,0.33459946513175964,Q178193,History_and_Society.History,245.0,27248.139392825724,148.0,11.0,0.0,12.686567,-5.522287,-23.975714
8274,6.0,431287.0,Hélène Vincent,0.9993003606796265,Q3144876,Culture.Biography.Biography*,0.0,20042.036182412,94.0,12.0,235.0,16.716417,22.528181,-16.563817999999998
8275,6.0,431287.0,Hélène Vincent,0.9466066956520081,Q3144876,Culture.Biography.Women,0.0,20042.036182412,94.0,12.0,235.0,16.716417,22.528181,-16.563817999999998
8276,6.0,431287.0,Hélène Vincent,0.3509628047943115,Q3144876,Geography.Regions.Europe.Western_Europe,0.0,20042.036182412,94.0,12.0,235.0,16.716417,22.528181,-16.563817999999998
8277,6.0,431287.0,Hélène Vincent,0.2921159734725952,Q3144876,Geography.Regions.Europe.Europe*,0.0,20042.036182412,94.0,12.0,235.0,16.716417,22.528181,-16.563817999999998
8278,1.0,432235.0,Sarah Lelouch,0.9914325475692749,Q3473378,Culture.Biography.Biography*,88.0,0.0,77.0,10.0,193.0,10.0,5.9352884,-3.5678937000000004
8279,1.0,432235.0,Sarah Lelouch,0.59267657995224,Q3473378,Culture.Media.Media*,88.0,0.0,77.0,10.0,193.0,10.0,5.9352884,-3.5678937000000004
8280,1.0,432235.0,Sarah Lelouch,0.1968362182378769,Q3473378,Culture.Media.Television,88.0,0.0,77.0,10.0,193.0,10.0,5.9352884,-3.5678937000000004
8281,1.0,432235.0,Sarah Lelouch,0.1778208613395691,Q3473378,Culture.Biography.Women,88.0,0.0,77.0,10.0,193.0,10.0,5.9352884,-3.5678937000000004
8282,1.0,432235.0,Sarah Lelouch,0.0,Q3473378,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,10.0,193.0,10.0,5.9352884,-3.5678937000000004
8283,1.0,432235.0,Sarah Lelouch,0.0,Q3473378,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,10.0,193.0,10.0,5.9352884,-3.5678937000000004
8284,2.0,433247.0,James Baldwin (écrivain),0.998977780342102,Q273210,Culture.Biography.Biography*,116.0,29094.198341484072,157.0,11.0,0.0,11.343283999999999,18.370707,-14.253638
8285,2.0,433247.0,James Baldwin (écrivain),0.839743971824646,Q273210,History_and_Society.Society,116.0,29094.198341484072,157.0,11.0,0.0,11.343283999999999,18.370707,-14.253638
8286,2.0,433247.0,James Baldwin (écrivain),0.607673168182373,Q273210,Culture.Literature,116.0,29094.198341484072,157.0,11.0,0.0,11.343283999999999,18.370707,-14.253638
8287,2.0,433247.0,James Baldwin (écrivain),0.2689514458179474,Q273210,Culture.Media.Media*,116.0,29094.198341484072,157.0,11.0,0.0,11.343283999999999,18.370707,-14.253638
8288,2.0,433247.0,James Baldwin (écrivain),0.23006861114501953,Q273210,Geography.Regions.Americas.North_America,116.0,29094.198341484072,157.0,11.0,0.0,11.343283999999999,18.370707,-14.253638
8289,2.0,433247.0,James Baldwin (écrivain),0.1294127255678177,Q273210,Culture.Biography.Women,116.0,29094.198341484072,157.0,11.0,0.0,11.343283999999999,18.370707,-14.253638
8290,2.0,433442.0,William Holden,0.9990094900131226,Q95002,Culture.Biography.Biography*,192.0,3919.9777734105455,192.0,18.0,192.0,11.343283999999999,-15.586951000000001,-12.790263000000001
8291,2.0,433442.0,William Holden,0.3301530351638794,Q95002,Geography.Regions.Americas.North_America,192.0,3919.9777734105455,192.0,18.0,192.0,11.343283999999999,-15.586951000000001,-12.790263000000001
8292,2.0,433442.0,William Holden,0.11280541121959686,Q95002,History_and_Society.Military_and_warfare,192.0,3919.9777734105455,192.0,18.0,192.0,11.343283999999999,-15.586951000000001,-12.790263000000001
8293,2.0,433442.0,William Holden,0.0,Q95002,Geography.Regions.Europe.Europe*,192.0,3919.9777734105455,192.0,18.0,192.0,11.343283999999999,-15.586951000000001,-12.790263000000001
8294,2.0,433442.0,William Holden,0.0,Q95002,Geography.Regions.Europe.Northern_Europe,192.0,3919.9777734105455,192.0,18.0,192.0,11.343283999999999,-15.586951000000001,-12.790263000000001
8295,2.0,434122.0,Daniel Schneidermann,0.9879562258720398,Q146749,Culture.Biography.Biography*,88.0,2800.503347784605,77.0,10.0,193.0,11.343283999999999,-24.626179,-10.65223
8296,2.0,434122.0,Daniel Schneidermann,0.7371681928634644,Q146749,Culture.Media.Media*,88.0,2800.503347784605,77.0,10.0,193.0,11.343283999999999,-24.626179,-10.65223
8297,2.0,434122.0,Daniel Schneidermann,0.37308721446990967,Q146749,Geography.Regions.Europe.Western_Europe,88.0,2800.503347784605,77.0,10.0,193.0,11.343283999999999,-24.626179,-10.65223
8298,2.0,434122.0,Daniel Schneidermann,0.3301530351638794,Q146749,Geography.Regions.Europe.Europe*,88.0,2800.503347784605,77.0,10.0,193.0,11.343283999999999,-24.626179,-10.65223
8299,2.0,434122.0,Daniel Schneidermann,0.16027602553367615,Q146749,Culture.Literature,88.0,2800.503347784605,77.0,10.0,193.0,11.343283999999999,-24.626179,-10.65223
8300,2.0,435097.0,Droit de préemption,0.3629792034626007,Q694719,STEM.STEM*,88.0,487.0108613068118,77.0,10.0,193.0,11.343283999999999,-18.950663,-10.279997999999999
8301,2.0,435097.0,Droit de préemption,0.33459946513175964,Q694719,Culture.Philosophy_and_religion,88.0,487.0108613068118,77.0,10.0,193.0,11.343283999999999,-18.950663,-10.279997999999999
8302,2.0,435097.0,Droit de préemption,0.2814156115055084,Q694719,History_and_Society.History,88.0,487.0108613068118,77.0,10.0,193.0,11.343283999999999,-18.950663,-10.279997999999999
8303,2.0,435097.0,Droit de préemption,0.22271016240119934,Q694719,History_and_Society.Politics_and_government,88.0,487.0108613068118,77.0,10.0,193.0,11.343283999999999,-18.950663,-10.279997999999999
8304,2.0,435097.0,Droit de préemption,0.1968362182378769,Q694719,History_and_Society.Business_and_economics,88.0,487.0108613068118,77.0,10.0,193.0,11.343283999999999,-18.950663,-10.279997999999999
8305,2.0,435097.0,Droit de préemption,0.1778208613395691,Q694719,History_and_Society.Society,88.0,487.0108613068118,77.0,10.0,193.0,11.343283999999999,-18.950663,-10.279997999999999
8306,2.0,435097.0,Droit de préemption,0.1778208613395691,Q694719,Culture.Media.Music,88.0,487.0108613068118,77.0,10.0,193.0,11.343283999999999,-18.950663,-10.279997999999999
