,Id,Label,modularity_class,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Qid
4840,277706,N. Chandrababu Naidu,28,20,27,0.079144,0.088483,157441.643948,Q3518013
4841,22608854,Anglo-Russian invasion of Holland,49,3,24,0.101176,0.11304600000000001,0.5,Q4141642
4842,37094638,Akane Yamaguchi,21,42,26,0.096848,0.115156,4508.578188,Q415740
4843,51445038,Roderick Johnson,38,1,26,0.09023300000000001,0.100747,0.0,Q26837685
4844,53887818,2017 iHeartRadio Much Music Video Awards,45,5,26,0.086141,0.094074,1304.882492,Q29828940
4845,23927432,National League 2 South,64,5,27,0.082481,0.09412000000000001,293.15276600000004,Q6974048
4846,42623736,Gillon McLachlan,38,4,28,0.081161,0.090002,11840.243081,Q16738961
4847,36651238,Abhijit Mukherjee,5,2,31,0.068521,0.074712,33285.0,Q4667397
4848,940616,Pierre de Coubertin medal,26,4,25,0.100223,0.115106,37057.012269,Q1348486
4849,1696016,American Life (song),40,35,27,0.084035,0.10077799999999999,336064.225432,Q1921394
4850,23516936,Resignation of Sarah Palin,54,5,23,0.110724,0.131394,0.654762,Q7315537
4851,539820,Polish government-in-exile,45,2,24,0.096791,0.10806600000000001,25154.626018,Q210846
4852,417362,Sydney Grammar School,72,1,26,0.084027,0.094084,0.0,Q7659951
4853,10047702,Travelodge UK,30,1,25,0.102833,0.117525,0.0,Q9361374
4854,57503606,The Flight Attendant (TV series),12,1,27,0.081475,0.089198,0.0,Q55635222
4855,43519610,Jerusalem riots of 66,11,5,26,0.08703,0.095437,11080.464286,Q18206754
4856,35393508,"Orders, decorations, and medals of the Holy See",68,1,32,0.056623,0.058883000000000005,0.0,Q1393480
4857,28129272,Sunbeam Cossack,51,1,40,0.038613999999999996,0.039652999999999994,0.0,Q7638894
4858,1377586,Nightwatchman (cricket),61,1,33,0.052673000000000005,0.055191,0.0,Q3524409
4859,2130598,Dilip Singh Judeo,5,1,29,0.07633999999999999,0.08570499999999999,0.0,Q5276815
4860,643520,Tampa affair,72,11,25,0.09798,0.11561300000000001,3818.261984,Q7681747
4861,14240770,Bodo League massacre,1,1,30,0.06439199999999999,0.06788,0.0,Q181289
4862,208986,Red fuming nitric acid,47,1,32,0.054207000000000005,0.056885000000000005,0.0,Q901644
4863,1409304,WLNY-TV,13,1,24,0.101534,0.115445,0.0,Q7952377
4864,23733712,Cardiff Devils,33,3,26,0.089526,0.100709,151969.040295,Q779554
4865,14554516,Madison Brengle,19,7,26,0.09298300000000001,0.10609,129960.54401099999,Q53336
4866,19385576,Sophitia,8,5,23,0.092629,0.104327,9232.726190000001,Q2010349
4867,2940894,José Peseiro,59,2,27,0.094649,0.10906500000000001,59349.938804,Q1380304
4868,3168998,Promotional mix,24,2,29,0.069812,0.074946,88720.0,Q2428267
4869,18449922,Northwestern State Demons and Lady Demons,13,3,24,0.095472,0.10676600000000001,1511.317944,Q7060379
4870,11737744,Tatjana Maria,69,18,24,0.109227,0.131341,6476.957456,Q57942
4871,11521294,Sticky wicket,61,12,24,0.098957,0.11414,2519.519885,Q7616336
4872,3847274,Nick Maxwell,36,1,31,0.061440999999999996,0.065375,0.0,Q7027515
4873,4727956,Vladimir Jugović,10,3,25,0.100598,0.11553800000000002,0.0,Q146119
4874,51286444,2017 FIA Formula 3 European Championship,44,10,29,0.078472,0.08931900000000001,4094.263207,Q27940898
4875,8885940,Marshall Thundering Herd,46,1,29,0.06035599999999999,0.063299,0.0,Q3526120
4876,54134762,2017–18 TSG 1899 Hoffenheim season,10,5,26,0.09804199999999999,0.11524000000000001,12148.408394,Q30641602
4877,10408068,Intercontinental Futsal Cup,44,4,26,0.097309,0.11322,51442.552374,Q610742
4878,417498,Kumasi,68,8,25,0.096959,0.10977,760430.789973,Q182059
4879,1901904,Sonny Lubick Field at Hughes Stadium,8,3,23,0.091664,0.101103,3.083333,Q3490647
4880,2350964,Coy Wire,39,1,29,0.06812,0.073326,0.0,Q5180003
4881,26051384,Luciana Berger,60,2,32,0.062088,0.065679,11097.0,Q263299
4882,7710636,Count Your Blessings (Bring Me the Horizon album),76,6,29,0.069596,0.074948,22186.25,Q1137050
4883,55876266,Chernobyl (miniseries),24,1,27,0.081109,0.089186,0.0,Q48741246
4884,49160860,Manor Racing,44,11,27,0.091808,0.106973,279434.83169099997,Q22132404
4885,21051014,Robert Weissberg,2,1,29,0.06785,0.071699,0.0,Q7350945
4886,1338130,Postpositivism,11,7,25,0.08945,0.099606,240842.252428,Q2371887
4887,854392,The Magus (novel),33,2,30,0.065468,0.06904400000000001,0.0,Q1195350
4888,39714794,List of Crystal Palace F.C. seasons,52,1,30,0.062641,0.066662,0.0,Q16148778
4889,38478050,Riccardo Saponara,52,2,28,0.07828500000000001,0.086548,0.0,Q2856175
4890,31928874,The Hundred Thousand Kingdoms,17,3,31,0.059536,0.063152,0.0,Q3231338
4891,2452530,ISSF 10 meter air rifle,19,5,28,0.073764,0.080679,22195.0,Q842208
4892,50367548,Justin Simmons (American football),8,1,25,0.076792,0.08254700000000001,0.0,Q24006992
4893,58201302,Marjan Salahshouri,26,1,29,0.075164,0.082246,0.0,Q56219730
4894,46926514,Nicolò Barella,52,3,28,0.08101,0.089795,12523.216483,Q20090225
4895,369530,Equestrian,44,1,27,0.088852,0.099873,0.0,Q5384297
4896,46435440,Greg Clarke,64,7,26,0.088028,0.100427,0.0,Q21181029
4897,39150138,List of artists influenced by Madonna,40,17,28,0.07497000000000001,0.086914,0.578526,Q17097360
4898,23490042,David Witt,69,3,25,0.101194,0.11721600000000001,0.0,Q5241246
4899,30189128,"Jardel (footballer, born 1986)",10,6,27,0.097346,0.11296600000000001,38722.907624,Q1188407
4900,4932384,Super League Grand Final,30,5,26,0.100079,0.115632,53489.746574000004,Q7642507
4901,10235682,Widener University Delaware Law School,2,2,27,0.07824099999999999,0.08398,11097.0,Q7998682
4902,28573666,Paul Gosar,54,26,23,0.11708199999999999,0.146481,37588.312819,Q2059832
4903,1776250,Akhil Amar,54,1,25,0.088244,0.097147,0.0,Q3540431
4904,21429270,Rob Bagg,58,2,33,0.056179999999999994,0.05965499999999999,11097.0,Q7339957
4905,27854974,Los Psycho Circus,46,10,26,0.084471,0.093173,3.580543,Q11689580
4906,58273030,Jessa Khan,26,3,27,0.082712,0.092318,0.0,Q56255436
4907,24782098,Robert Timberg,54,4,22,0.116658,0.143012,0.0,Q7350404
4908,43106512,Kemi Adekoya,26,7,26,0.091853,0.106956,22879.720447,Q16855061
4909,43144566,Google Fit,49,2,26,0.09062,0.099635,22192.0,Q18150347
4910,50489280,Lorenzo Sonego,69,5,24,0.098926,0.114098,1263.28795,Q24061220
4911,22324470,List of New England Patriots broadcasters,58,3,28,0.068121,0.072413,0.0,Q6591771
4912,52329224,Balali,19,4,29,0.069881,0.075977,0.0,Q28173409
4913,21975380,Kwangmyŏngsŏng-2,49,6,23,0.099612,0.110327,51038.833308,Q714770
4914,5541836,Johnny Bright,8,3,28,0.067864,0.07219,27726.0,Q6266374
4915,6085466,Wesley Morris,50,1,29,0.070771,0.0788,0.0,Q166312
4916,42245176,List of minority governors and lieutenant governors in the United States,7,6,23,0.10320399999999999,0.11838299999999999,72394.351763,Q16241874
4917,577186,Sussan Ley,72,38,25,0.099427,0.12000899999999999,11352.855411,Q7649377
4918,245800,Salyut 6,49,6,24,0.08957999999999999,0.098215,40901.495689999996,Q613601
4919,47830654,Kenneth Dixon (American football),13,1,31,0.063628,0.066898,0.0,Q21005644
4920,973778,Pedant,68,1,29,0.068202,0.07234700000000001,0.0,Q2066166
4921,5773302,History of North Carolina,74,16,22,0.11654300000000001,0.137706,566801.445327,Q145913
4922,32658826,Gaël Bigirimana,17,3,26,0.093735,0.106697,69587.39176299999,Q26343
4923,21233438,TJ Grant,15,1,36,0.047439,0.049344,0.0,Q3787352
4924,5832762,World Series television ratings,8,3,25,0.093142,0.10379100000000001,37712.19436,Q8036203
4925,46979034,Ivan Fiolić,10,3,26,0.093425,0.104958,22192.0,Q20090705
4926,2914762,The Girlie Show World Tour,40,19,28,0.076098,0.089225,880.349477,Q1981869
4927,179328,Burt Bacharach,6,17,26,0.081965,0.098409,750406.867779,Q212762
4928,14469212,The Casbah Coffee Club,25,3,28,0.068117,0.075874,110880.0,Q7721474
4929,3678458,The Lark Ascending,17,4,27,0.077842,0.08476399999999999,11097.0,Q1128601
4930,43687952,Jordan Morris,10,4,26,0.09033200000000001,0.102265,906.158174,Q18558957
4931,12264768,Charles Walter Stetson,54,1,25,0.086724,0.095259,0.0,Q5083338
4932,1369864,Arthur Hunnicutt,55,1,26,0.076133,0.08325700000000001,0.0,Q709942
4933,26182832,Ben Quayle,54,25,23,0.11663399999999999,0.145644,31798.454638,Q816587
4934,5119070,Bill Polian,13,6,24,0.105467,0.121478,49022.527905,Q4910520
4935,38278640,Min Aung Hlaing,45,7,24,0.103735,0.11948900000000001,18461.697772,Q3462649
4936,6677720,List of Little League World Series Championship Game broadcasters,18,20,32,0.06436,0.07247200000000001,177110.03626199998,Q6576936
4937,477200,MTV Video Music Award for Best Female Video,71,42,29,0.072155,0.082316,14702.488478,Q1091031
4938,36721652,Shooting at the 2016 Summer Olympics,26,4,25,0.096856,0.11155599999999999,11097.0,Q18020584
4939,4022586,Wichita Recordings,62,8,29,0.073026,0.081106,0.0,Q1810123
4940,1723348,Reg Ansett,72,1,27,0.077542,0.085427,0.0,Q5557595
4941,58260824,David Garcia (politician),7,2,27,0.076352,0.08206000000000001,11097.0,Q56281988
4942,24356984,Mead Treadwell,2,2,31,0.061475,0.064648,11097.0,Q10327963
4943,1024940,Cuba national football team,57,3,32,0.061163,0.065217,18.666667,Q236014
4944,216826,List of heads of state of Argentina,27,7,25,0.091257,0.101127,39846.850376,Q697307
4945,7447156,Micheal Luck,30,3,26,0.10003300000000001,0.115158,0.0,Q6836223
4946,50943294,Maggie Haney,47,6,28,0.076512,0.084047,3.3837050000000004,Q25039649
4947,26180482,Sanctuary (1961 film),50,2,32,0.06009199999999999,0.065191,0.0,Q7415690
4948,1460338,Telluride Film Festival,9,6,26,0.091511,0.10178,278696.632631,Q2402350
4949,30965172,Robin Windsor,37,2,30,0.07135599999999999,0.07563099999999999,174290.86989,Q16205929
4950,52061482,4Ever (album),31,19,28,0.070506,0.08050399999999999,0.055555999999999994,Q27536957
4951,507208,Double factorial,74,1,25,0.086686,0.094319,0.0,Q13520655
4952,4515658,Porsche Supercup,44,3,30,0.072779,0.08081100000000001,11321.30921,Q1277220
4953,8301106,Ignacio Piatti,17,2,27,0.078413,0.086043,0.0,Q282915
4954,45461112,2015 Belgian Grand Prix,44,4,29,0.077666,0.086171,12306.294687,Q18610699
4955,2550946,All I Have (song),71,6,29,0.07045900000000001,0.078391,189.352596,Q1510270
4956,9968796,Crystal Palace F.C. (1861),64,8,26,0.088028,0.100472,15.704248999999999,Q2494372
4957,1087406,John Black and Marlena Evans,65,2,31,0.060417,0.064434,22192.0,Q6222061
4958,45075134,Scott Spedding,30,2,28,0.0718,0.077422,0.0,Q3476309
4959,1990466,Ernie Isley,54,2,25,0.09124199999999999,0.101049,11097.0,Q5394549
4960,54217596,2017–18 A.S. Roma season,10,7,26,0.09737699999999999,0.113134,32584.825501,Q30643384
4961,51322222,Anthoine Hubert,44,5,29,0.078032,0.088006,33.820799,Q16529407
4962,1287236,Innatism,11,3,27,0.075896,0.081835,66560.0,Q2070614
4963,18177880,Darren Chester,72,13,25,0.097612,0.115595,1770.1608260000003,Q5224839
4964,30857940,Detainee Treatment Act,54,36,22,0.11913499999999999,0.14893399999999998,219006.695046,Q3024760
4965,670270,David Nalbandian,69,25,23,0.11325199999999999,0.136528,479776.47111499996,Q181501
4966,402848,Murli Manohar Joshi,5,21,29,0.079389,0.091562,3271.473617,Q2604936
4967,1461462,Coca-Cola Coliseum,30,4,25,0.100238,0.114041,82481.09181499999,Q541481
4968,4306734,History of the Jews during World War II,11,7,25,0.09870599999999999,0.11120799999999999,2454.518798,Q2043277
4969,57386046,2018 Rugby League Qualifiers results,30,2,27,0.088538,0.097485,0.0,Q56063302
4970,33852478,Lachie Neale,38,10,28,0.081604,0.090709,561.056224,Q6468399
4971,32994450,Milan Rodić,10,20,26,0.101499,0.11973199999999999,1245.844445,Q4018332
4972,3464092,Beverley Turner,44,1,30,0.06887,0.074317,0.0,Q4899446
4973,733314,Igor Tudor,52,6,28,0.07521599999999999,0.083474,54350.157088,Q276544
4974,555136,Tailcoat,16,7,26,0.094467,0.10736400000000001,11099.916667,Q29235661
4975,6697458,Australian Christian Churches,72,3,25,0.09171,0.10594400000000001,11097.0,Q4823987
4976,21392420,Asghar Afghan,61,3,27,0.07684099999999999,0.08367000000000001,51749.833332999995,Q1636099
4977,43658110,Héctor Hernández Marrero,64,1,25,0.089126,0.100225,0.0,Q17153525
4978,43649654,Bernarda Pera,69,10,25,0.110115,0.132963,135484.373423,Q13850958
4979,40313002,SEC Network,13,24,23,0.11459100000000001,0.13748,616952.047566,Q15679550
4980,441860,János Kádár,20,6,29,0.072387,0.077667,168463.338762,Q200850
4981,35945784,Nicolas Hamilton,44,2,30,0.072897,0.080817,0.0,Q7029674
4982,20953740,Captain Munnerlyn,38,1,26,0.090462,0.100743,0.0,Q5036743
4983,17216640,List of Buffalo Bills head coaches,8,1,23,0.102527,0.117433,0.0,Q6565162
4984,1575490,1996–97 NHL season,33,13,25,0.089934,0.100093,9337.741212,Q1773283
4985,23189172,Sexual abuse scandal in the Catholic Archdiocese of Philadelphia,43,2,25,0.08972100000000001,0.10049,0.0,Q7458736
4986,2145566,Lying in repose,54,6,23,0.10791500000000001,0.127351,392.691625,Q14906318
4987,48255288,Philipp Lienhart,10,4,26,0.095375,0.10923499999999998,17815.526549000002,Q20078774
4988,3574964,Como Ama una Mujer,71,8,29,0.0704,0.078329,1.954073,Q221254
4989,311810,Rocco Baldelli,18,2,37,0.044284,0.046182,11097.0,Q1017352
4990,7607690,Léo Moura,52,1,29,0.064864,0.068734,0.0,Q2578811
4991,20114496,A.C. Milan in European football,10,6,26,0.10520999999999998,0.125136,91774.593402,Q2305544
4992,2467198,Delta Queen,20,1,27,0.069501,0.073644,0.0,Q1184918
4993,953800,Andy Bichel,61,1,25,0.090614,0.101524,0.0,Q3632298
4994,183076,Yamaguchi Prefecture,46,2,28,0.064249,0.06808,1.0,Q127264
4995,559138,Bronwyn Bishop,72,20,25,0.09276799999999999,0.11015899999999999,13151.027759,Q4974135
4996,12286754,Jerry Blevins,18,2,31,0.06287000000000001,0.06807,11097.0,Q2748795
4997,16738000,Marcellus Formation,54,1,23,0.10418499999999999,0.12021300000000001,0.0,Q1554536
4998,30874732,Political status of Puerto Rico,7,14,24,0.105778,0.12283499999999999,266413.337724,Q4859434
4999,13216022,Kemnitz,11,1,26,0.096152,0.109173,0.0,Q688742
5000,38089632,The Orwells,53,4,28,0.078945,0.08487,33285.0,Q7755435
5001,15897746,National Highway 65 (India),28,2,30,0.063985,0.06816,33285.0,Q3524362
5002,1966128,The Curse of Chalion,17,2,32,0.059538,0.063449,11097.0,Q2665745
5003,33051170,The Stunners,71,3,29,0.07111100000000001,0.078289,0.0,Q6145284
5004,47858490,Vijayakumar (Malayalam actor),46,2,28,0.070122,0.07510700000000001,11097.0,Q21067208
5005,6646906,AMI,65,1,29,0.068712,0.075041,0.0,Q37813501
5006,6468,Country Liberal Party,72,52,25,0.094605,0.114962,15659.483929,Q2496080
5007,36179638,Dance Again... the Hits,71,14,28,0.073271,0.083326,146631.497302,Q2700806
5008,440800,Richard Neal,7,10,23,0.108509,0.12693,25395.713656,Q1464697
5009,21077466,Withersfield,61,1,25,0.095413,0.10884100000000001,0.0,Q507516
5010,27091124,Arthur Moats,13,2,25,0.099862,0.11451900000000001,125337.83435,Q2865253
5011,39718934,ACH (wrestler),46,5,24,0.090539,0.100142,71413.83597999999,Q15407840
5012,5446944,Alizé Cornet,69,23,25,0.109196,0.132305,20973.650193999998,Q229002
5013,30561708,Vicki Khuzami,39,1,28,0.07299,0.07925700000000001,0.0,Q7925414
5014,148394,Atlanta Symphony Orchestra,37,1,34,0.057121000000000005,0.06091900000000001,0.0,Q3120551
5015,3517826,Anthony Higgins (actor),55,1,26,0.07433200000000001,0.080574,0.0,Q573343
5016,58161760,Grand jury investigation of Catholic Church sexual abuse in Pennsylvania,43,9,23,0.096603,0.111573,20034.960441,Q56278548
5017,49361738,An Chang-rim,26,3,27,0.084464,0.095273,1098.042277,Q18383078
5018,13122290,Pozo Alcón,49,1,24,0.110651,0.12825,0.0,Q1641619
5019,21344,Geography of New Caledonia,45,2,26,0.08438,0.092321,21770.747504,Q3098269
5020,1710652,G.I. Blues,50,3,29,0.067887,0.076411,1.25,Q601537
5021,31302312,Nautilus-X,49,1,25,0.082175,0.088489,0.0,Q1325122
5022,3575816,Nigel Scullion,72,23,25,0.097689,0.11517999999999999,6523.229005,Q7032631
5023,529028,"Balboa, Panama",54,5,23,0.106482,0.12400599999999999,2.0,Q2078026
5024,12082948,Simone Missiroli,52,3,27,0.079804,0.088764,11717.587537000001,Q3961249
5025,2898978,1972–73 NHL season,33,10,24,0.098223,0.111232,136743.14034100002,Q628927
5026,53243150,2017 Florida State Seminoles football team,13,11,24,0.10849400000000001,0.12700899999999998,105624.9005,Q29101154
5027,24017008,Karen Bardsley,60,3,27,0.07908899999999999,0.08670499999999999,0.0,Q10864
5028,6696768,Bob Anthony,7,2,25,0.085367,0.094096,0.333333,Q4931671
5029,3421248,Jan Breydel Stadium,10,10,26,0.107848,0.131693,147461.177751,Q1070150
5030,30618,Sprint (track cycling),26,2,26,0.093651,0.10682,4.794455999999999,Q352749
5031,30471120,Asier Garitano,68,2,27,0.084355,0.092887,128047.395584,Q4806891
5032,32228988,Ondřej Vaněk,64,1,26,0.081055,0.089029,0.0,Q3500458
5033,2250710,Names of Myanmar,45,2,25,0.096938,0.10839100000000002,22192.0,Q2700768
5034,774012,Japanese poetry,45,2,29,0.069034,0.073135,11097.0,Q1683305
5035,33113574,Wang Qiang (tennis),69,13,25,0.106892,0.128229,6158.864323,Q4800760
5036,93860,"Barnes, London",64,16,26,0.089739,0.105723,1951117.132112,Q668140
5037,24432874,Sega development studios,22,4,24,0.083966,0.09242,33285.0,Q6596676
5038,745626,Cutout animation,22,10,24,0.095058,0.10890699999999999,0.0,Q2291325
5039,22478772,Incense and Peppermints (song),65,3,32,0.05719199999999999,0.062402,0.0,Q10534896
5040,19122280,Agassi–Sampras rivalry,69,1,25,0.08896699999999999,0.098566,0.0,Q2456722
5041,13772020,List of German Americans,39,2,36,0.046586,0.049384,11097.0,Q3244374
5042,11441792,"To Be Young, Gifted and Black",6,1,27,0.075812,0.08824,0.0,Q7810855
5043,2184258,Nandamuri Balakrishna,28,14,28,0.07337300000000001,0.081066,5583.688997,Q6963169
5044,110588,"Wailuku, Hawaii",48,20,29,0.071426,0.079434,53471.658567,Q2087831
5045,6190724,Jorge Rivero,24,2,26,0.076249,0.083701,21410.807639,Q2466549
5046,51703128,Apriyani Rahayu,21,37,26,0.095251,0.113123,29024.547319,Q23723804
5047,3612234,Mildred Natwick,55,1,24,0.087279,0.09833,0.0,Q240217
5048,5194768,One of Ours,2,1,30,0.063542,0.06669299999999999,0.0,Q7093535
5049,5884576,Unforgettable (Nat King Cole song),6,6,27,0.079053,0.093807,475946.41828199994,Q865086
5050,20854400,Eddra Gale,9,1,31,0.06336900000000001,0.066854,0.0,Q3047317
5051,2029556,List of historical tropical cyclone names,7,13,24,0.10326099999999999,0.118577,90520.267227,Q6623324
5052,33524650,Corporal Punishment (wrestler),46,1,29,0.060386,0.06361499999999999,0.0,Q5172381
5053,48969854,2017 in American television,45,8,23,0.11088599999999998,0.129798,1592070.4150430001,Q22021492
5054,1358006,Al Adamson,14,3,36,0.050067,0.053454999999999996,3172.814161,Q1995540
5055,16152986,Eden Hazard,17,8,25,0.094239,0.10831199999999999,290763.247348,Q214204
5056,169036,Slaughter-House Cases,74,4,23,0.099656,0.11306,27633.127458,Q7539010
5057,16519872,Jordi Gómez,52,2,33,0.057257,0.060739,33285.0,Q443770
5058,54386124,Triplemanía XXV,46,17,25,0.091976,0.103121,7805.803295000001,Q29019694
5059,3208972,Clermont Foot,10,3,27,0.08974,0.10167000000000001,2726.664945,Q870182
5060,37553674,Saeid Ezatolahi,10,2,26,0.088226,0.099123,980.287386,Q7398276
5061,5285260,Diego Benaglio,17,2,24,0.098924,0.11317,50224.948069,Q122354
5062,168654,Phil Gramm,54,17,22,0.12168699999999999,0.150257,272278.38516,Q2613704
5063,46436444,Jaguares (Super Rugby),3,4,26,0.08261,0.091168,2374.705434,Q19870761
5064,2304230,Clark Kellogg,39,2,29,0.068121,0.073379,22192.0,Q1458359
5065,15671610,"List of municipalities in Sullivan County, Pennsylvania",74,7,24,0.098596,0.11163699999999999,15020.469806000001,Q6629665
5066,31822602,AAA Latin American Championship,46,10,25,0.091971,0.10282100000000001,9745.258890000001,Q4649751
5067,11796854,Peninsulas of Michigan,29,4,26,0.09414299999999999,0.103805,0.0,Q7162992
5068,30304694,2011 Green Bay Packers season,13,3,24,0.101561,0.115152,290018.664676,Q4621266
5069,57877602,2018–19 Torino F.C. season,52,24,27,0.088145,0.100858,359146.105504,Q55505801
5070,672362,Madan Lal Khurana,5,7,29,0.07669400000000001,0.08651299999999999,11192.623354000001,Q3595255
5071,54184192,List of The Commish episodes,8,3,23,0.089961,0.100312,33285.0,Q30674673
5072,366524,Labor Left,72,19,25,0.091751,0.107965,589.790835,Q7551603
5073,4663436,Lavender scare,2,1,28,0.072788,0.077668,0.0,Q2896360
5074,273436,Exmoor,55,1,28,0.064715,0.068659,0.0,Q593627
5075,414306,Kennedy Center Honors,6,8,27,0.07872699999999999,0.09246,107788.16313699998,Q1738793
5076,39605922,Brayden Wiliame,30,8,27,0.086993,0.096285,0.0,Q16235159
5077,47036190,List of WWE tournaments,46,2,26,0.073678,0.07926699999999999,0.0,Q16641480
5078,26736666,Epico Colón,46,10,23,0.089033,0.098211,49869.920285,Q1148396
5079,26176212,List of ATP Tour Top-level tournament singles champions,19,5,26,0.085262,0.093918,25657.55185,Q6560357
5080,17657180,MTV Video Music Award for Best Collaboration,71,38,28,0.07459500000000001,0.084884,52699.0274,Q1161114
5081,46307592,Efe Obada,38,3,25,0.091941,0.102744,37414.741572000006,Q19878053
5082,56032050,2018 CAF Champions League knockout stage,10,4,28,0.07664800000000001,0.083784,6.0,Q48844716
5083,781090,Emilio Mola,43,3,26,0.077425,0.084629,860.479841,Q352918
5084,54818788,2017 U.S. National Gymnastics Championships,47,13,28,0.075902,0.08318500000000001,3765.255608,Q39057740
5085,49736608,Jia Yifan,21,30,26,0.095247,0.112783,10747.327066,Q15108796
5086,1335358,Battle of Bladensburg,43,2,27,0.078446,0.085087,0.0,Q1432141
5087,7889960,Frank McHugh,65,1,33,0.054110000000000005,0.058012,0.0,Q82284
5088,224092,Edward Boscawen,29,1,29,0.063639,0.066467,0.0,Q695276
5089,210156,Aston University,75,16,29,0.074081,0.08279700000000001,2923.5636719999998,Q750066
5090,40486874,Shooting at the 2020 Summer Olympics,26,1,26,0.088304,0.09874400000000001,0.0,Q39080772
5091,57721164,2018–19 Fenerbahçe S.K. season,10,7,24,0.109731,0.130447,357207.832584,Q55098058
5092,1549452,Mikhail Youzhny,69,30,24,0.108769,0.13097999999999999,12322.406931,Q219970
5093,20965268,1998 Tulane Green Wave football team,13,6,25,0.096584,0.10955999999999999,6586.791673,Q4594047
5094,39450736,Kohl Stewart,18,3,36,0.046335,0.048592,33287.0,Q16236570
5095,31452702,The Double (2011 film),70,1,29,0.070022,0.076315,0.0,Q385036
5096,2100244,Gold Line (Los Angeles Metro),65,3,32,0.057178,0.061943,0.0,Q2758718
5097,36561068,Sébastien Haller,17,1,26,0.09372,0.10644,0.0,Q7665927
5098,2297198,Backbeat (film),25,1,30,0.059948,0.064541,0.0,Q593772
5099,20319212,Duquesne Dukes football,13,2,23,0.101382,0.114941,0.0,Q5316085
5100,57732034,Good Doctor (Japanese TV series),17,3,28,0.068999,0.073081,22192.0,Q55612799
5101,24141726,Baniyas Club,59,3,28,0.081969,0.091526,0.0,Q1344302
5102,3437436,List of Formula One records,44,20,27,0.092142,0.10835299999999999,296699.07272,Q174108
5103,16238638,List of UEFA Super Cup winning managers,64,17,25,0.09410700000000001,0.108447,8588.033459,Q2587871
5104,12476242,William Beckett (singer),45,1,29,0.066058,0.069483,0.0,Q3050144
5105,2358066,Biloxi Blues,55,45,23,0.095624,0.112445,10738.926684999999,Q5219497
5106,204098,USS California (ACR-6),54,3,23,0.10874500000000001,0.128278,11097.0,Q7867999
5107,38149540,Mundrabilla (meteorite),27,1,29,0.067321,0.071474,0.0,Q6935888
5108,15960962,Rene Ranger,3,2,32,0.056621000000000005,0.059337,0.0,Q3425307
5109,26535912,Billy Boy (wrestler),46,8,26,0.084602,0.093377,0.8745139999999999,Q4912251
5110,54139748,2017–18 Premiership Rugby,30,8,26,0.088245,0.099608,78928.072892,Q30241101
5111,44084022,Cleveland Browns Radio Network,8,4,25,0.084087,0.091611,781758.837913,Q18387554
5112,212928,Andrew Card,54,2,22,0.113478,0.135352,6520.619859,Q504029
5113,488864,100th United States Congress,54,36,22,0.11875999999999999,0.149331,70217.962334,Q4546248
5114,5508806,Kathy Castor,7,28,23,0.113178,0.136693,16656.627386,Q458492
5115,23845474,2009 Western & Southern Financial Group Masters – Singles,19,2,27,0.078566,0.08507100000000001,0.0,Q15149640
5116,847836,Székesfehérvár,49,2,24,0.110654,0.12830999999999998,11097.0,Q130212
5117,1839180,Fort Douaumont,5,2,32,0.066716,0.072662,0.0,Q186536
5118,866466,"Brenda Hale, Baroness Hale of Richmond",74,2,25,0.083326,0.090443,0.0,Q908568
5119,40675528,2014 San Francisco Giants season,8,2,26,0.085208,0.093053,11097.0,Q15911969
5120,5534832,Referee (professional wrestling),46,4,27,0.06866,0.073693,7898.321303,Q721051
5121,22722486,Basketball at the 2012 Summer Olympics,26,7,24,0.11233699999999999,0.132923,150705.294675,Q194209
5122,1630276,Division of Curtin,72,7,25,0.092691,0.10900499999999999,1732.631968,Q2973513
5123,14635980,RAC Tourist Trophy,35,2,32,0.063797,0.070171,1629.270006,Q369546
5124,2581614,Darryl White,38,9,26,0.096624,0.11155899999999999,31726.6471,Q5225478
5125,592524,The world wonders,54,1,23,0.10872899999999999,0.128077,0.0,Q7777181
5126,320830,Merce Cunningham,53,3,29,0.073687,0.078831,33285.0,Q318364
5127,30668152,Uroš Ćosić,10,10,27,0.095299,0.11018499999999999,636.466309,Q669446
5128,53899458,Shelton Gibson,13,3,28,0.072114,0.076997,0.0,Q29583116
5129,437374,Marquess of Cholmondeley,54,3,25,0.088615,0.098101,0.0,Q645459
5130,8430932,Rexy Mainaky,21,27,25,0.10134,0.12088499999999999,11772.98196,Q1229813
5131,32155076,British concentration camps,45,1,24,0.095873,0.10739000000000001,0.0,Q55137114
5132,5352690,Stuart Holden,10,3,24,0.10797999999999999,0.1278,1076167.3666649999,Q312513
5133,25846774,Liber Gomorrhianus,43,1,27,0.076088,0.08232300000000001,0.0,Q347400
5134,211228,"Richmond, London",64,11,27,0.085594,0.09904,918668.75746,Q2500974
5135,13542396,List of The Big Bang Theory episodes,12,7,27,0.081484,0.089563,8314.5,Q6678228
5136,8821926,Tacuara Nationalist Movement,27,2,25,0.090162,0.099505,19082.450939,Q7674188
5137,24449056,Robert Bauer,2,6,26,0.08488,0.092588,313.927015,Q7341941
5138,47863114,Trick-Trick,53,5,27,0.088425,0.097387,0.553571,Q708009
5139,27430350,Louise Dearman,17,3,29,0.067366,0.07171699999999999,33287.0,Q6688710
